iter, cut, min_cut, runtime
15585, 3, 2, 83949
15586, 3, 2, 87092
15587, 5, 2, 78152
15588, 5, 2, 70260
15589, 4, 2, 82203
15590, 7, 2, 83041
15591, 5, 2, 72425
15592, 2, 2, 80876
15593, 8, 2, 78082
15594, 4, 2, 79060
15595, 5, 2, 87650
15596, 9, 2, 69003
15597, 8, 2, 68165
15598, 3, 2, 69771
15599, 5, 2, 76266
15600, 2, 2, 84507
15601, 4, 2, 71517
15602, 6, 2, 77175
15603, 4, 2, 84717
15604, 3, 2, 76336
15605, 3, 2, 87720
15606, 2, 2, 85136
15607, 2, 2, 77664
15608, 3, 2, 76685
15609, 6, 2, 90863
15610, 4, 2, 82971
15611, 5, 2, 80457
15612, 4, 2, 71797
15613, 5, 2, 75917
15614, 2, 2, 76685
15615, 2, 2, 81085
15616, 7, 2, 69981
15617, 5, 2, 73402
15618, 4, 2, 85066
15619, 4, 2, 81574
15620, 4, 2, 76197
15621, 3, 2, 85625
15622, 3, 2, 83460
15623, 5, 2, 78641
15624, 4, 2, 75777
15625, 5, 2, 80317
15626, 2, 2, 94914
15627, 4, 2, 77803
15628, 4, 2, 70888
15629, 4, 2, 80736
15630, 2, 2, 83041
15631, 2, 2, 105390
15632, 2, 2, 89117
15633, 4, 2, 78013
15634, 5, 2, 72355
15635, 5, 2, 65301
15636, 4, 2, 72495
15637, 4, 2, 74101
15638, 4, 2, 87161
15639, 3, 2, 78640
15640, 2, 2, 81435
15641, 3, 2, 81434
15642, 5, 2, 77872
15643, 4, 2, 72355
15644, 4, 2, 69841
15645, 4, 2, 82552
15646, 4, 2, 74520
15647, 7, 2, 70679
15648, 7, 2, 77663
15649, 5, 2, 85834
15650, 5, 2, 78780
15651, 2, 2, 91562
15652, 3, 2, 75638
15653, 6, 2, 77175
15654, 7, 2, 78152
15655, 5, 2, 89117
15656, 2, 2, 78152
15657, 6, 2, 82202
15658, 4, 2, 75987
15659, 2, 2, 81295
15660, 6, 2, 81364
15661, 5, 2, 77244
15662, 5, 2, 74800
15663, 4, 2, 80806
15664, 4, 2, 80526
15665, 4, 2, 74031
15666, 7, 2, 68514
15667, 6, 2, 73752
15668, 4, 2, 75009
15669, 4, 2, 80317
15670, 4, 2, 71867
15671, 3, 2, 78641
15672, 8, 2, 88209
15673, 6, 2, 75079
15674, 4, 2, 73961
15675, 4, 2, 89816
15676, 4, 2, 93168
15677, 2, 2, 70610
15678, 5, 2, 72006
15679, 6, 2, 73333
15680, 10, 2, 77104
15681, 2, 2, 89676
15682, 3, 2, 81435
15683, 2, 2, 78082
15684, 6, 2, 81923
15685, 6, 2, 86114
15686, 6, 2, 81923
15687, 2, 2, 83809
15688, 3, 2, 77174
15689, 5, 2, 75079
15690, 9, 2, 72146
15691, 8, 2, 77594
15692, 5, 2, 71936
15693, 6, 2, 84927
15694, 2, 2, 82133
15695, 4, 2, 82132
15696, 5, 2, 85276
15697, 4, 2, 90095
15698, 4, 2, 76965
15699, 7, 2, 75778
15700, 4, 2, 83529
15701, 7, 2, 76895
15702, 5, 2, 81714
15703, 5, 2, 80177
15704, 4, 2, 78920
15705, 2, 2, 85416
15706, 5, 2, 78152
15707, 4, 2, 76685
15708, 4, 2, 77872
15709, 4, 2, 74380
15710, 5, 2, 80177
15711, 3, 2, 93936
15712, 4, 2, 81504
15713, 4, 2, 78850
15714, 3, 2, 74380
15715, 4, 2, 78780
15716, 4, 2, 74730
15717, 9, 2, 70470
15718, 5, 2, 85835
15719, 3, 2, 75009
15720, 2, 2, 79409
15721, 2, 2, 83809
15722, 4, 2, 95752
15723, 5, 2, 99802
15724, 4, 2, 89676
15725, 6, 2, 79758
15726, 5, 2, 89257
15727, 5, 2, 91561
15728, 7, 2, 78082
15729, 3, 2, 81016
15730, 4, 2, 78571
15731, 6, 2, 73612
15732, 10, 2, 77034
15733, 5, 2, 77663
15734, 6, 2, 70050
15735, 3, 2, 79269
15736, 5, 2, 83391
15737, 3, 2, 76965
15738, 5, 2, 82482
15739, 5, 2, 98266
15740, 12, 2, 70470
15741, 4, 2, 75847
15742, 5, 2, 80596
15743, 5, 2, 71447
15744, 4, 2, 79688
15745, 4, 2, 82412
15746, 4, 2, 79339
15747, 6, 2, 75917
15748, 5, 2, 82272
15749, 7, 2, 73822
15750, 4, 2, 84298
15751, 3, 2, 71657
15752, 4, 2, 78711
15753, 4, 2, 75987
15754, 2, 2, 71936
15755, 3, 2, 79618
15756, 5, 2, 71517
15757, 5, 2, 79758
15758, 5, 2, 84159
15759, 5, 2, 77105
15760, 5, 2, 71936
15761, 3, 2, 74520
15762, 6, 2, 71587
15763, 7, 2, 81085
15764, 4, 2, 89117
15765, 4, 2, 97777
15766, 5, 2, 77663
15767, 4, 2, 84508
15768, 5, 2, 86254
15769, 5, 2, 87651
15770, 4, 2, 88628
15771, 5, 2, 73542
15772, 4, 2, 81016
15773, 2, 2, 82831
15774, 3, 2, 80806
15775, 8, 2, 82901
15776, 4, 2, 73892
15777, 4, 2, 79688
15778, 5, 2, 80177
15779, 3, 2, 74869
15780, 3, 2, 86044
15781, 5, 2, 80666
15782, 5, 2, 81086
15783, 8, 2, 76616
15784, 5, 2, 85206
15785, 3, 2, 76685
15786, 6, 2, 69771
15787, 4, 2, 87651
15788, 8, 2, 75358
15789, 2, 2, 82552
15790, 6, 2, 73962
15791, 5, 2, 86812
15792, 6, 2, 81434
15793, 5, 2, 80038
15794, 8, 2, 92469
15795, 5, 2, 80178
15796, 4, 2, 74940
15797, 7, 2, 82552
15798, 2, 2, 104272
15799, 6, 2, 73123
15800, 2, 2, 82063
15801, 6, 2, 89606
15802, 4, 2, 77384
15803, 2, 2, 75847
15804, 8, 2, 78083
15805, 2, 2, 84717
15806, 5, 2, 72076
15807, 6, 2, 80946
15808, 6, 2, 81644
15809, 3, 2, 69771
15810, 3, 2, 68165
15811, 6, 2, 88140
15812, 6, 2, 80387
15813, 5, 2, 86742
15814, 4, 2, 74310
15815, 4, 2, 105041
15816, 6, 2, 88279
15817, 6, 2, 84507
15818, 8, 2, 94355
15819, 2, 2, 73822
15820, 3, 2, 67885
15821, 12, 2, 69352
15822, 5, 2, 79479
15823, 2, 2, 94914
15824, 6, 2, 86253
15825, 7, 2, 79269
15826, 4, 2, 71098
15827, 2, 2, 91213
15828, 4, 2, 76336
15829, 2, 2, 78571
15830, 4, 2, 90025
15831, 9, 2, 71936
15832, 4, 2, 75918
15833, 5, 2, 86463
15834, 5, 2, 78641
15835, 2, 2, 88209
15836, 6, 2, 73402
15837, 4, 2, 96799
15838, 4, 2, 81924
15839, 10, 2, 74521
15840, 4, 2, 82971
15841, 4, 2, 82063
15842, 4, 2, 73892
15843, 5, 2, 79619
15844, 6, 2, 83040
15845, 4, 2, 81434
15846, 7, 2, 76196
15847, 4, 2, 77035
15848, 4, 2, 83460
15849, 2, 2, 82902
15850, 4, 2, 84158
15851, 4, 2, 110628
15852, 4, 2, 97010
15853, 2, 2, 91073
15854, 5, 2, 75359
15855, 5, 2, 78082
15856, 8, 2, 70050
15857, 5, 2, 75009
15858, 5, 2, 78920
15859, 4, 2, 81853
15860, 3, 2, 104831
15861, 5, 2, 73333
15862, 4, 2, 77454
15863, 2, 2, 90724
15864, 5, 2, 80946
15865, 10, 2, 72705
15866, 4, 2, 82552
15867, 5, 2, 79688
15868, 5, 2, 73263
15869, 4, 2, 79619
15870, 5, 2, 87162
15871, 6, 2, 86044
15872, 4, 2, 77245
15873, 4, 2, 87650
15874, 5, 2, 75917
15875, 4, 2, 76196
15876, 4, 2, 80038
15877, 4, 2, 73054
15878, 3, 2, 92051
15879, 3, 2, 80597
15880, 4, 2, 76686
15881, 5, 2, 75358
15882, 2, 2, 72425
15883, 4, 2, 104343
15884, 7, 2, 82692
15885, 4, 2, 102666
15886, 4, 2, 71657
15887, 3, 2, 108673
15888, 4, 2, 80457
15889, 5, 2, 87930
15890, 3, 2, 78083
15891, 6, 2, 81923
15892, 3, 2, 84367
15893, 6, 2, 75708
15894, 5, 2, 76965
15895, 15, 2, 69003
15896, 5, 2, 74590
15897, 5, 2, 86743
15898, 3, 2, 96660
15899, 4, 2, 79967
15900, 8, 2, 73822
15901, 4, 2, 81016
15902, 2, 2, 89397
15903, 4, 2, 81574
15904, 4, 2, 72914
15905, 4, 2, 81016
15906, 4, 2, 91003
15907, 7, 2, 83739
15908, 5, 2, 72635
15909, 6, 2, 76756
15910, 4, 2, 105460
15911, 4, 2, 80178
15912, 2, 2, 71029
15913, 6, 2, 81923
15914, 5, 2, 72076
15915, 3, 2, 84787
15916, 5, 2, 77383
15917, 3, 2, 86603
15918, 4, 2, 74870
15919, 5, 2, 79689
15920, 4, 2, 92260
15921, 3, 2, 77524
15922, 4, 2, 81156
15923, 5, 2, 90374
15924, 12, 2, 78920
15925, 4, 2, 70540
15926, 7, 2, 71587
15927, 7, 2, 69702
15928, 6, 2, 71517
15929, 4, 2, 75428
15930, 6, 2, 70469
15931, 6, 2, 87720
15932, 3, 2, 86394
15933, 5, 2, 81854
15934, 4, 2, 85555
15935, 4, 2, 79269
15936, 6, 2, 81295
15937, 6, 2, 70470
15938, 2, 2, 79968
15939, 4, 2, 71238
15940, 4, 2, 85764
15941, 4, 2, 82063
15942, 3, 2, 85835
15943, 5, 2, 70400
15944, 5, 2, 76826
15945, 6, 2, 81016
15946, 5, 2, 80038
15947, 4, 2, 77943
15948, 7, 2, 67816
15949, 6, 2, 82273
15950, 4, 2, 80876
15951, 2, 2, 80037
15952, 5, 2, 70679
15953, 4, 2, 82412
15954, 4, 2, 83529
15955, 4, 2, 79269
15956, 5, 2, 83669
15957, 8, 2, 85834
15958, 5, 2, 80736
15959, 7, 2, 70679
15960, 6, 2, 73892
15961, 2, 2, 88628
15962, 5, 2, 82552
15963, 6, 2, 102526
15964, 5, 2, 70610
15965, 7, 2, 74451
15966, 6, 2, 75428
15967, 3, 2, 71866
15968, 4, 2, 87930
15969, 7, 2, 90514
15970, 5, 2, 73403
15971, 3, 2, 81225
15972, 4, 2, 79130
15973, 5, 2, 75986
15974, 4, 2, 71936
15975, 6, 2, 102666
15976, 6, 2, 85835
15977, 2, 2, 92469
15978, 5, 2, 95543
15979, 5, 2, 90654
15980, 2, 2, 78851
15981, 8, 2, 73682
15982, 7, 2, 86812
15983, 5, 2, 75847
15984, 4, 2, 74940
15985, 6, 2, 72355
15986, 6, 2, 81225
15987, 3, 2, 82552
15988, 5, 2, 79199
15989, 6, 2, 72984
15990, 4, 2, 68933
15991, 5, 2, 68514
15992, 6, 2, 87790
15993, 6, 2, 73822
15994, 4, 2, 88628
15995, 2, 2, 84019
15996, 4, 2, 90723
15997, 5, 2, 74380
15998, 2, 2, 79269
15999, 5, 2, 79060
16000, 4, 2, 86533
16001, 6, 2, 83110
16002, 3, 2, 99593
16003, 2, 2, 78920
16004, 4, 2, 75289
16005, 6, 2, 76267
16006, 4, 2, 89885
16007, 4, 2, 77803
16008, 2, 2, 110698
16009, 5, 2, 78781
16010, 5, 2, 76267
16011, 2, 2, 84787
16012, 7, 2, 73613
16013, 4, 2, 73333
16014, 6, 2, 83530
16015, 5, 2, 78710
16016, 4, 2, 75428
16017, 4, 2, 77663
16018, 4, 2, 78362
16019, 4, 2, 75149
16020, 4, 2, 99733
16021, 4, 2, 78082
16022, 4, 2, 90374
16023, 5, 2, 82552
16024, 4, 2, 81295
16025, 4, 2, 82342
16026, 6, 2, 74241
16027, 5, 2, 74031
16028, 4, 2, 76825
16029, 7, 2, 68794
16030, 5, 2, 70958
16031, 2, 2, 71936
16032, 5, 2, 81644
16033, 3, 2, 78571
16034, 3, 2, 78222
16035, 5, 2, 80806
16036, 7, 2, 73821
16037, 6, 2, 82133
16038, 5, 2, 84298
16039, 2, 2, 74031
16040, 3, 2, 77663
16041, 8, 2, 78921
16042, 2, 2, 73403
16043, 5, 2, 82064
16044, 5, 2, 73333
16045, 8, 2, 82063
16046, 4, 2, 81086
16047, 5, 2, 94634
16048, 6, 2, 82202
16049, 2, 2, 90654
16050, 4, 2, 69492
16051, 2, 2, 86044
16052, 6, 2, 78361
16053, 6, 2, 79479
16054, 6, 2, 83321
16055, 4, 2, 85905
16056, 2, 2, 81155
16057, 5, 2, 83669
16058, 5, 2, 75987
16059, 3, 2, 91632
16060, 6, 2, 78641
16061, 7, 2, 88209
16062, 2, 2, 99523
16063, 5, 2, 82831
16064, 3, 2, 87301
16065, 4, 2, 73263
16066, 4, 2, 86114
16067, 4, 2, 75289
16068, 3, 2, 79130
16069, 4, 2, 68584
16070, 2, 2, 92050
16071, 9, 2, 75498
16072, 7, 2, 83460
16073, 6, 2, 75009
16074, 2, 2, 69981
16075, 6, 2, 73333
16076, 5, 2, 78012
16077, 4, 2, 77594
16078, 5, 2, 76685
16079, 6, 2, 78850
16080, 4, 2, 92050
16081, 3, 2, 79479
16082, 5, 2, 85415
16083, 8, 2, 70958
16084, 6, 2, 79269
16085, 4, 2, 79618
16086, 5, 2, 71657
16087, 4, 2, 80946
16088, 5, 2, 78641
16089, 3, 2, 73193
16090, 4, 2, 73053
16091, 5, 2, 75638
16092, 3, 2, 78990
16093, 4, 2, 79549
16094, 5, 2, 80178
16095, 2, 2, 92958
16096, 8, 2, 80108
16097, 7, 2, 67327
16098, 4, 2, 80108
16099, 4, 2, 79270
16100, 5, 2, 77175
16101, 6, 2, 77174
16102, 3, 2, 80457
16103, 8, 2, 75358
16104, 4, 2, 88628
16105, 2, 2, 88069
16106, 5, 2, 90094
16107, 5, 2, 90793
16108, 4, 2, 81016
16109, 5, 2, 78781
16110, 5, 2, 74171
16111, 2, 2, 86602
16112, 4, 2, 90165
16113, 5, 2, 85695
16114, 5, 2, 82692
16115, 5, 2, 84507
16116, 6, 2, 69073
16117, 4, 2, 92260
16118, 4, 2, 84019
16119, 4, 2, 81714
16120, 4, 2, 102806
16121, 3, 2, 87859
16122, 5, 2, 74730
16123, 6, 2, 79479
16124, 5, 2, 77663
16125, 3, 2, 79759
16126, 3, 2, 87441
16127, 2, 2, 80945
16128, 7, 2, 73612
16129, 5, 2, 82482
16130, 6, 2, 75918
16131, 4, 2, 80596
16132, 6, 2, 76685
16133, 8, 2, 76685
16134, 3, 2, 72495
16135, 3, 2, 89047
16136, 3, 2, 78432
16137, 5, 2, 76895
16138, 8, 2, 78082
16139, 3, 2, 77174
16140, 5, 2, 84787
16141, 5, 2, 74451
16142, 9, 2, 71168
16143, 4, 2, 103015
16144, 4, 2, 72984
16145, 3, 2, 84787
16146, 4, 2, 81924
16147, 5, 2, 84857
16148, 5, 2, 84159
16149, 5, 2, 84298
16150, 5, 2, 77314
16151, 2, 2, 85067
16152, 4, 2, 78641
16153, 7, 2, 76965
16154, 5, 2, 83460
16155, 4, 2, 77802
16156, 5, 2, 83949
16157, 2, 2, 98615
16158, 9, 2, 79060
16159, 4, 2, 74032
16160, 5, 2, 74171
16161, 5, 2, 86114
16162, 2, 2, 91492
16163, 5, 2, 85765
16164, 5, 2, 77942
16165, 7, 2, 74521
16166, 4, 2, 81295
16167, 7, 2, 82273
16168, 4, 2, 76686
16169, 4, 2, 75288
16170, 9, 2, 76685
16171, 4, 2, 84438
16172, 2, 2, 94285
16173, 10, 2, 72704
16174, 3, 2, 70609
16175, 6, 2, 73822
16176, 3, 2, 100710
16177, 2, 2, 77664
16178, 6, 2, 74800
16179, 5, 2, 89187
16180, 4, 2, 86393
16181, 6, 2, 75917
16182, 5, 2, 77943
16183, 3, 2, 85416
16184, 5, 2, 78152
16185, 6, 2, 72076
16186, 4, 2, 86812
16187, 4, 2, 73333
16188, 8, 2, 65720
16189, 7, 2, 82761
16190, 5, 2, 74310
16191, 4, 2, 82552
16192, 4, 2, 71726
16193, 4, 2, 76895
16194, 2, 2, 75289
16195, 4, 2, 82203
16196, 7, 2, 71866
16197, 8, 2, 70120
16198, 4, 2, 84298
16199, 12, 2, 71727
16200, 2, 2, 83390
16201, 5, 2, 81155
16202, 5, 2, 81295
16203, 6, 2, 79130
16204, 3, 2, 92539
16205, 2, 2, 77384
16206, 4, 2, 80457
16207, 4, 2, 72145
16208, 3, 2, 79409
16209, 5, 2, 73473
16210, 5, 2, 72844
16211, 6, 2, 95822
16212, 5, 2, 73613
16213, 4, 2, 68793
16214, 5, 2, 73752
16215, 6, 2, 70749
16216, 4, 2, 82063
16217, 5, 2, 78781
16218, 7, 2, 71238
16219, 4, 2, 89606
16220, 6, 2, 84927
16221, 9, 2, 77104
16222, 5, 2, 75358
16223, 4, 2, 86672
16224, 6, 2, 79688
16225, 4, 2, 87092
16226, 2, 2, 79130
16227, 2, 2, 82902
16228, 4, 2, 74520
16229, 5, 2, 91003
16230, 4, 2, 73123
16231, 4, 2, 73473
16232, 3, 2, 83460
16233, 6, 2, 71517
16234, 6, 2, 76266
16235, 3, 2, 74799
16236, 5, 2, 72984
16237, 5, 2, 83250
16238, 6, 2, 78990
16239, 5, 2, 70470
16240, 2, 2, 86324
16241, 4, 2, 79619
16242, 6, 2, 80108
16243, 8, 2, 92889
16244, 4, 2, 85625
16245, 5, 2, 79059
16246, 6, 2, 75917
16247, 5, 2, 78012
16248, 6, 2, 83529
16249, 2, 2, 84507
16250, 4, 2, 79199
16251, 2, 2, 86393
16252, 13, 2, 75009
16253, 5, 2, 90584
16254, 4, 2, 107276
16255, 4, 2, 79689
16256, 5, 2, 76406
16257, 5, 2, 77244
16258, 10, 2, 74730
16259, 4, 2, 79060
16260, 5, 2, 81016
16261, 5, 2, 75498
16262, 3, 2, 78432
16263, 6, 2, 90933
16264, 5, 2, 76895
16265, 7, 2, 75149
16266, 2, 2, 70260
16267, 3, 2, 87301
16268, 5, 2, 85416
16269, 5, 2, 81714
16270, 4, 2, 80526
16271, 6, 2, 74520
16272, 4, 2, 79409
16273, 2, 2, 86882
16274, 9, 2, 73962
16275, 4, 2, 80666
16276, 5, 2, 78291
16277, 2, 2, 89117
16278, 4, 2, 75987
16279, 5, 2, 80107
16280, 4, 2, 80037
16281, 4, 2, 104063
16282, 4, 2, 72495
16283, 6, 2, 78152
16284, 4, 2, 73543
16285, 2, 2, 80806
16286, 5, 2, 79618
16287, 4, 2, 81155
16288, 5, 2, 80108
16289, 5, 2, 79759
16290, 2, 2, 71448
16291, 8, 2, 68304
16292, 4, 2, 78292
16293, 3, 2, 75359
16294, 6, 2, 76127
16295, 6, 2, 78501
16296, 5, 2, 78222
16297, 4, 2, 86044
16298, 4, 2, 69491
16299, 4, 2, 73403
16300, 4, 2, 80527
16301, 5, 2, 74521
16302, 4, 2, 72495
16303, 3, 2, 81016
16304, 2, 2, 82133
16305, 2, 2, 78780
16306, 2, 2, 72914
16307, 5, 2, 78571
16308, 6, 2, 78432
16309, 6, 2, 85835
16310, 6, 2, 81225
16311, 5, 2, 85555
16312, 3, 2, 68793
16313, 5, 2, 85276
16314, 6, 2, 83041
16315, 4, 2, 72006
16316, 5, 2, 92050
16317, 6, 2, 77314
16318, 6, 2, 70888
16319, 6, 2, 74590
16320, 3, 2, 74451
16321, 4, 2, 74800
16322, 3, 2, 73892
16323, 6, 2, 75777
16324, 4, 2, 70959
16325, 6, 2, 70051
16326, 5, 2, 89676
16327, 2, 2, 79200
16328, 4, 2, 78711
16329, 4, 2, 81155
16330, 4, 2, 71168
16331, 8, 2, 72844
16332, 5, 2, 79689
16333, 5, 2, 95682
16334, 7, 2, 70051
16335, 4, 2, 87790
16336, 4, 2, 76406
16337, 4, 2, 77943
16338, 8, 2, 68654
16339, 5, 2, 87161
16340, 8, 2, 74171
16341, 2, 2, 90584
16342, 7, 2, 76196
16343, 6, 2, 92748
16344, 3, 2, 80666
16345, 6, 2, 70050
16346, 8, 2, 80247
16347, 2, 2, 125923
16348, 5, 2, 84228
16349, 4, 2, 74870
16350, 4, 2, 80457
16351, 4, 2, 72146
16352, 5, 2, 74450
16353, 5, 2, 72914
16354, 4, 2, 84368
16355, 9, 2, 70959
16356, 4, 2, 74171
16357, 3, 2, 86324
16358, 4, 2, 92749
16359, 5, 2, 72286
16360, 2, 2, 79269
16361, 4, 2, 73753
16362, 2, 2, 80596
16363, 3, 2, 78641
16364, 6, 2, 75010
16365, 2, 2, 67466
16366, 2, 2, 97149
16367, 5, 2, 81155
16368, 9, 2, 72634
16369, 4, 2, 73752
16370, 4, 2, 82483
16371, 6, 2, 76615
16372, 5, 2, 74171
16373, 6, 2, 78152
16374, 5, 2, 76196
16375, 2, 2, 82482
16376, 2, 2, 75289
16377, 5, 2, 73473
16378, 4, 2, 68933
16379, 6, 2, 81225
16380, 6, 2, 79689
16381, 7, 2, 68584
16382, 4, 2, 70819
16383, 2, 2, 97848
16384, 4, 2, 78501
16385, 2, 2, 82761
16386, 2, 2, 101549
16387, 6, 2, 74031
16388, 8, 2, 73682
16389, 3, 2, 85904
16390, 6, 2, 83949
16391, 4, 2, 84437
16392, 7, 2, 94006
16393, 2, 2, 81155
16394, 4, 2, 77244
16395, 4, 2, 69771
16396, 5, 2, 82413
16397, 5, 2, 83669
16398, 4, 2, 75289
16399, 5, 2, 73891
16400, 3, 2, 73822
16401, 2, 2, 77803
16402, 4, 2, 80037
16403, 4, 2, 82412
16404, 5, 2, 67955
16405, 6, 2, 71167
16406, 4, 2, 73822
16407, 4, 2, 80317
16408, 2, 2, 89606
16409, 7, 2, 75219
16410, 6, 2, 71657
16411, 8, 2, 82552
16412, 6, 2, 73822
16413, 4, 2, 75987
16414, 5, 2, 79898
16415, 7, 2, 72076
16416, 5, 2, 86812
16417, 4, 2, 80038
16418, 4, 2, 72495
16419, 5, 2, 83320
16420, 4, 2, 83600
16421, 4, 2, 83949
16422, 5, 2, 73752
16423, 5, 2, 84577
16424, 5, 2, 78571
16425, 3, 2, 75917
16426, 6, 2, 78990
16427, 4, 2, 84927
16428, 8, 2, 71587
16429, 5, 2, 80386
16430, 9, 2, 80457
16431, 6, 2, 78152
16432, 2, 2, 81644
16433, 2, 2, 76825
16434, 6, 2, 72075
16435, 5, 2, 75777
16436, 5, 2, 84577
16437, 4, 2, 83530
16438, 3, 2, 79549
16439, 3, 2, 91422
16440, 5, 2, 81574
16441, 10, 2, 74800
16442, 3, 2, 79968
16443, 7, 2, 80457
16444, 5, 2, 73402
16445, 5, 2, 78082
16446, 4, 2, 115587
16447, 6, 2, 69631
16448, 8, 2, 78292
16449, 5, 2, 74799
16450, 2, 2, 86812
16451, 6, 2, 68794
16452, 2, 2, 77105
16453, 5, 2, 86393
16454, 5, 2, 77663
16455, 5, 2, 67327
16456, 5, 2, 75777
16457, 9, 2, 82063
16458, 4, 2, 74450
16459, 8, 2, 85834
16460, 3, 2, 77244
16461, 5, 2, 78012
16462, 3, 2, 77663
16463, 5, 2, 81015
16464, 2, 2, 81226
16465, 3, 2, 69422
16466, 4, 2, 70470
16467, 4, 2, 65860
16468, 5, 2, 79269
16469, 6, 2, 80177
16470, 6, 2, 68165
16471, 5, 2, 81364
16472, 4, 2, 86952
16473, 5, 2, 73124
16474, 2, 2, 88419
16475, 7, 2, 81225
16476, 5, 2, 70190
16477, 3, 2, 102526
16478, 5, 2, 76545
16479, 4, 2, 74031
16480, 6, 2, 87231
16481, 4, 2, 104482
16482, 4, 2, 80037
16483, 5, 2, 78501
16484, 2, 2, 82343
16485, 6, 2, 73892
16486, 5, 2, 77384
16487, 4, 2, 77733
16488, 4, 2, 81645
16489, 8, 2, 74311
16490, 2, 2, 77733
16491, 9, 2, 90165
16492, 8, 2, 77174
16493, 6, 2, 73822
16494, 6, 2, 85555
16495, 4, 2, 77873
16496, 2, 2, 90025
16497, 5, 2, 76545
16498, 2, 2, 80736
16499, 4, 2, 72355
16500, 5, 2, 80876
16501, 5, 2, 78082
16502, 7, 2, 76825
16503, 4, 2, 81434
16504, 6, 2, 72007
16505, 3, 2, 75359
16506, 5, 2, 79898
16507, 3, 2, 97707
16508, 7, 2, 91002
16509, 7, 2, 76406
16510, 5, 2, 81504
16511, 4, 2, 111745
16512, 4, 2, 73961
16513, 5, 2, 83041
16514, 2, 2, 83041
16515, 6, 2, 71866
16516, 5, 2, 70400
16517, 5, 2, 79270
16518, 5, 2, 79898
16519, 6, 2, 80457
16520, 8, 2, 77174
16521, 3, 2, 84228
16522, 3, 2, 83739
16523, 5, 2, 70958
16524, 4, 2, 74521
16525, 6, 2, 74870
16526, 4, 2, 89187
16527, 3, 2, 81156
16528, 5, 2, 96660
16529, 2, 2, 73333
16530, 4, 2, 70609
16531, 5, 2, 84438
16532, 3, 2, 72564
16533, 8, 2, 76615
16534, 5, 2, 70958
16535, 5, 2, 81853
16536, 5, 2, 87301
16537, 4, 2, 81854
16538, 4, 2, 81784
16539, 2, 2, 84507
16540, 6, 2, 84018
16541, 4, 2, 91841
16542, 8, 2, 83320
16543, 8, 2, 86742
16544, 4, 2, 73123
16545, 6, 2, 69702
16546, 4, 2, 91143
16547, 4, 2, 81923
16548, 4, 2, 84996
16549, 2, 2, 73962
16550, 7, 2, 90514
16551, 6, 2, 76825
16552, 5, 2, 71028
16553, 4, 2, 70470
16554, 2, 2, 72495
16555, 2, 2, 80037
16556, 6, 2, 73961
16557, 4, 2, 94564
16558, 5, 2, 72355
16559, 4, 2, 66349
16560, 2, 2, 77802
16561, 4, 2, 79130
16562, 2, 2, 85695
16563, 9, 2, 70679
16564, 5, 2, 80946
16565, 2, 2, 86813
16566, 3, 2, 91492
16567, 4, 2, 74311
16568, 5, 2, 75848
16569, 7, 2, 72426
16570, 4, 2, 81854
16571, 2, 2, 97149
16572, 4, 2, 68095
16573, 5, 2, 78502
16574, 5, 2, 80527
16575, 3, 2, 82412
16576, 4, 2, 76546
16577, 4, 2, 76266
16578, 4, 2, 86393
16579, 2, 2, 81923
16580, 2, 2, 85276
16581, 4, 2, 70749
16582, 4, 2, 89117
16583, 5, 2, 81993
16584, 5, 2, 82622
16585, 2, 2, 77803
16586, 3, 2, 74031
16587, 4, 2, 103364
16588, 5, 2, 74450
16589, 4, 2, 73962
16590, 5, 2, 72844
16591, 2, 2, 73542
16592, 6, 2, 68933
16593, 4, 2, 95822
16594, 5, 2, 72076
16595, 5, 2, 91002
16596, 2, 2, 96799
16597, 5, 2, 81854
16598, 4, 2, 75568
16599, 2, 2, 84787
16600, 4, 2, 87162
16601, 2, 2, 82343
16602, 5, 2, 80527
16603, 5, 2, 73473
16604, 5, 2, 76616
16605, 5, 2, 72635
16606, 4, 2, 84786
16607, 4, 2, 90164
16608, 4, 2, 74520
16609, 6, 2, 73821
16610, 5, 2, 78571
16611, 5, 2, 82203
16612, 4, 2, 75848
16613, 8, 2, 73333
16614, 5, 2, 79479
16615, 2, 2, 85416
16616, 4, 2, 70470
16617, 6, 2, 69073
16618, 4, 2, 86394
16619, 5, 2, 78711
16620, 6, 2, 89117
16621, 4, 2, 79688
16622, 5, 2, 80666
16623, 3, 2, 76406
16624, 4, 2, 78222
16625, 6, 2, 78082
16626, 2, 2, 75219
16627, 2, 2, 89326
16628, 7, 2, 75777
16629, 2, 2, 90723
16630, 4, 2, 78082
16631, 4, 2, 81086
16632, 4, 2, 75917
16633, 6, 2, 77802
16634, 4, 2, 79200
16635, 10, 2, 82412
16636, 5, 2, 73612
16637, 5, 2, 79968
16638, 3, 2, 71726
16639, 4, 2, 83879
16640, 3, 2, 70190
16641, 6, 2, 75707
16642, 2, 2, 81225
16643, 4, 2, 85067
16644, 5, 2, 71098
16645, 3, 2, 102875
16646, 6, 2, 66488
16647, 4, 2, 77384
16648, 7, 2, 77244
16649, 5, 2, 78361
16650, 7, 2, 72844
16651, 4, 2, 89676
16652, 2, 2, 89816
16653, 6, 2, 84438
16654, 5, 2, 71029
16655, 3, 2, 81574
16656, 4, 2, 111955
16657, 5, 2, 79689
16658, 6, 2, 97009
16659, 2, 2, 77314
