iter, cut, min_cut, runtime
176, 6, 3, 78431
177, 8, 3, 71936
178, 3, 3, 91631
179, 6, 3, 70260
180, 7, 3, 84857
181, 13, 3, 76755
182, 5, 3, 88628
183, 8, 3, 68793
184, 8, 3, 67676
185, 7, 3, 88209
186, 6, 3, 77104
187, 9, 3, 82482
188, 6, 3, 76197
189, 6, 3, 78082
190, 3, 3, 70050
191, 9, 3, 79619
192, 8, 3, 74101
193, 6, 3, 78710
194, 6, 3, 80736
195, 9, 3, 74381
196, 7, 3, 78851
197, 4, 3, 114889
198, 6, 3, 70469
199, 5, 3, 85276
200, 3, 3, 71517
201, 9, 3, 74451
202, 12, 3, 74939
203, 9, 3, 73403
204, 4, 3, 81435
205, 12, 3, 86254
206, 3, 3, 79968
207, 5, 3, 90305
208, 14, 3, 67187
209, 9, 3, 80597
210, 3, 3, 72006
211, 3, 3, 78502
212, 10, 3, 71936
213, 11, 3, 81994
214, 6, 3, 73124
215, 9, 3, 79618
216, 7, 3, 77244
217, 15, 3, 69841
218, 8, 3, 88140
219, 6, 3, 80038
220, 7, 3, 71866
221, 3, 3, 75567
222, 9, 3, 71098
223, 3, 3, 77104
224, 7, 3, 71936
225, 8, 3, 79619
226, 9, 3, 74311
227, 8, 3, 76965
228, 3, 3, 69492
229, 13, 3, 72565
230, 11, 3, 71029
231, 5, 3, 71168
232, 6, 3, 85485
233, 5, 3, 70610
234, 3, 3, 71657
235, 6, 3, 71517
236, 8, 3, 89606
237, 3, 3, 71866
238, 7, 3, 71168
239, 11, 3, 79479
240, 4, 3, 84368
241, 7, 3, 83740
242, 6, 3, 72495
243, 6, 3, 72564
244, 6, 3, 70679
245, 7, 3, 72984
246, 10, 3, 72495
247, 3, 3, 81644
248, 9, 3, 73402
249, 6, 3, 87720
250, 7, 3, 81365
251, 4, 3, 73962
252, 7, 3, 72495
253, 7, 3, 75010
254, 6, 3, 87720
255, 12, 3, 68165
256, 6, 3, 70539
257, 9, 3, 75568
258, 7, 3, 81364
259, 7, 3, 82412
260, 9, 3, 85556
261, 6, 3, 84438
262, 3, 3, 71936
263, 14, 3, 69981
264, 7, 3, 98825
265, 4, 3, 76685
266, 5, 3, 74241
267, 9, 3, 69910
268, 10, 3, 74799
269, 8, 3, 81923
270, 8, 3, 79898
271, 6, 3, 73822
272, 7, 3, 76406
273, 3, 3, 88629
274, 7, 3, 78222
275, 9, 3, 72425
276, 6, 3, 70959
277, 6, 3, 82831
278, 9, 3, 78710
279, 12, 3, 75707
280, 7, 3, 76545
281, 9, 3, 70469
282, 4, 3, 75009
283, 3, 3, 78222
284, 9, 3, 75010
285, 8, 3, 74380
286, 6, 3, 73123
287, 10, 3, 77733
288, 13, 3, 68654
289, 6, 3, 73054
290, 6, 3, 67606
291, 5, 3, 82552
292, 9, 3, 85834
293, 12, 3, 76337
294, 7, 3, 84438
295, 9, 3, 82622
296, 9, 3, 73542
297, 8, 3, 82552
298, 3, 3, 96311
299, 7, 3, 86463
300, 6, 3, 85276
301, 7, 3, 73892
302, 9, 3, 73752
303, 3, 3, 84508
304, 9, 3, 74939
305, 6, 3, 75498
306, 8, 3, 83041
307, 3, 3, 74311
308, 7, 3, 76197
309, 15, 3, 80317
310, 6, 3, 78291
311, 10, 3, 71866
312, 3, 3, 99453
313, 6, 3, 90584
314, 7, 3, 77523
315, 5, 3, 76406
316, 6, 3, 71447
317, 10, 3, 73892
318, 11, 3, 79269
319, 12, 3, 72914
320, 9, 3, 76336
321, 5, 3, 75010
322, 10, 3, 73123
323, 6, 3, 76196
324, 8, 3, 76196
325, 10, 3, 81783
326, 6, 3, 73542
327, 9, 3, 84088
328, 3, 3, 81225
329, 8, 3, 67327
330, 3, 3, 74451
331, 4, 3, 85555
332, 12, 3, 68164
333, 6, 3, 71028
334, 6, 3, 71936
335, 12, 3, 80736
336, 6, 3, 82552
337, 9, 3, 70470
338, 13, 3, 84228
339, 7, 3, 68654
340, 12, 3, 70190
341, 9, 3, 72285
342, 3, 3, 78990
343, 11, 3, 74381
344, 6, 3, 75289
345, 8, 3, 80946
346, 9, 3, 72844
347, 6, 3, 73123
348, 8, 3, 82482
349, 3, 3, 73473
350, 7, 3, 85416
351, 3, 3, 79130
352, 8, 3, 78781
353, 6, 3, 75289
354, 9, 3, 80108
355, 4, 3, 83390
356, 13, 3, 76685
357, 6, 3, 101689
358, 13, 3, 71028
359, 6, 3, 73892
360, 7, 3, 79479
361, 3, 3, 76685
362, 13, 3, 72145
363, 3, 3, 72355
364, 9, 3, 103155
365, 10, 3, 82901
366, 10, 3, 74032
367, 6, 3, 77453
368, 3, 3, 78361
369, 9, 3, 81015
370, 6, 3, 66837
371, 3, 3, 80037
372, 7, 3, 72635
373, 8, 3, 75428
374, 7, 3, 66698
375, 6, 3, 76476
376, 9, 3, 71867
377, 8, 3, 74171
378, 8, 3, 98196
379, 10, 3, 72355
380, 7, 3, 84926
381, 3, 3, 72356
382, 9, 3, 72634
383, 9, 3, 75847
384, 8, 3, 75917
385, 8, 3, 86184
386, 11, 3, 72285
387, 3, 3, 70469
388, 13, 3, 72495
389, 12, 3, 77104
390, 9, 3, 73612
391, 3, 3, 72495
392, 6, 3, 80108
393, 7, 3, 70958
394, 7, 3, 70050
395, 7, 3, 76895
396, 7, 3, 70539
397, 6, 3, 75428
398, 3, 3, 85904
399, 3, 3, 73613
400, 9, 3, 70190
401, 9, 3, 71377
402, 9, 3, 78292
403, 14, 3, 71168
404, 8, 3, 87860
405, 6, 3, 87790
406, 7, 3, 83390
407, 13, 3, 80038
408, 7, 3, 71168
409, 6, 3, 87022
410, 11, 3, 79479
411, 13, 3, 82133
412, 13, 3, 69981
413, 7, 3, 75568
414, 9, 3, 72006
415, 6, 3, 75847
416, 4, 3, 86882
417, 6, 3, 81225
418, 10, 3, 75358
419, 7, 3, 79129
420, 13, 3, 74660
421, 11, 3, 75009
422, 6, 3, 74241
423, 9, 3, 70330
424, 6, 3, 77663
425, 5, 3, 76476
426, 3, 3, 85765
427, 11, 3, 72984
428, 3, 3, 77245
429, 7, 3, 74590
430, 6, 3, 69632
431, 10, 3, 72006
432, 8, 3, 76267
433, 11, 3, 80597
434, 12, 3, 78152
435, 4, 3, 92470
436, 12, 3, 74171
437, 7, 3, 83810
438, 3, 3, 84857
439, 7, 3, 74171
440, 7, 3, 74799
441, 3, 3, 80666
442, 9, 3, 70190
443, 7, 3, 73333
444, 6, 3, 74520
445, 7, 3, 79409
446, 3, 3, 88698
447, 10, 3, 83460
448, 9, 3, 79060
449, 9, 3, 76127
450, 9, 3, 73962
451, 3, 3, 75219
452, 8, 3, 79828
453, 9, 3, 76197
454, 9, 3, 78851
455, 5, 3, 99314
456, 21, 3, 75429
457, 6, 3, 76615
458, 8, 3, 70958
459, 6, 3, 86743
460, 9, 3, 75009
461, 3, 3, 82971
462, 8, 3, 88628
463, 6, 3, 85835
464, 11, 3, 70749
465, 8, 3, 79619
466, 6, 3, 84508
467, 7, 3, 80177
468, 7, 3, 83949
469, 8, 3, 74521
470, 3, 3, 74241
471, 12, 3, 68095
472, 5, 3, 82971
473, 10, 3, 85485
474, 7, 3, 79199
475, 13, 3, 75918
476, 12, 3, 75777
477, 6, 3, 75917
478, 6, 3, 76685
479, 6, 3, 71657
480, 9, 3, 68374
481, 14, 3, 72844
482, 5, 3, 80037
483, 9, 3, 75498
484, 8, 3, 76476
485, 9, 3, 75429
486, 11, 3, 81853
487, 11, 3, 85485
488, 3, 3, 72495
489, 6, 3, 82832
490, 7, 3, 73124
491, 4, 3, 79060
492, 3, 3, 79339
493, 8, 3, 82063
494, 7, 3, 87720
495, 8, 3, 81085
496, 8, 3, 85346
497, 3, 3, 77593
498, 6, 3, 89606
499, 9, 3, 79479
500, 3, 3, 81085
501, 9, 3, 88140
502, 9, 3, 74451
503, 3, 3, 77384
504, 6, 3, 74800
505, 6, 3, 76197
506, 9, 3, 75638
507, 6, 3, 75987
508, 6, 3, 88768
509, 4, 3, 83181
510, 7, 3, 75359
511, 3, 3, 83600
512, 16, 3, 70609
513, 8, 3, 76685
514, 7, 3, 91562
515, 9, 3, 86742
516, 6, 3, 86323
517, 9, 3, 87231
518, 9, 3, 71726
519, 3, 3, 78222
520, 3, 3, 89676
521, 7, 3, 74730
522, 10, 3, 75917
523, 6, 3, 73403
524, 6, 3, 84577
525, 7, 3, 78291
526, 8, 3, 70469
527, 6, 3, 80526
528, 11, 3, 70818
529, 3, 3, 83949
530, 8, 3, 82273
531, 9, 3, 77663
532, 3, 3, 84926
533, 4, 3, 85206
534, 9, 3, 75707
535, 4, 3, 83460
536, 6, 3, 79409
537, 6, 3, 89885
538, 10, 3, 72984
539, 9, 3, 86743
540, 7, 3, 73613
541, 7, 3, 77174
542, 8, 3, 75987
543, 3, 3, 91561
544, 8, 3, 72006
545, 6, 3, 82133
546, 6, 3, 69003
547, 10, 3, 80107
548, 4, 3, 76755
549, 6, 3, 70610
550, 9, 3, 92469
551, 9, 3, 84787
552, 5, 3, 74940
553, 4, 3, 74450
554, 9, 3, 80177
555, 3, 3, 74800
556, 9, 3, 71657
557, 6, 3, 77594
558, 3, 3, 98755
559, 6, 3, 73752
560, 6, 3, 78990
561, 7, 3, 69212
562, 11, 3, 77523
563, 7, 3, 75218
564, 3, 3, 69980
565, 6, 3, 70540
566, 4, 3, 75079
567, 6, 3, 79479
568, 3, 3, 72565
569, 9, 3, 73054
570, 10, 3, 74381
571, 8, 3, 78082
572, 7, 3, 73613
573, 9, 3, 91282
574, 8, 3, 70959
575, 8, 3, 69073
576, 6, 3, 87511
577, 4, 3, 78152
578, 3, 3, 72914
579, 20, 3, 75009
580, 7, 3, 83949
581, 7, 3, 90584
582, 7, 3, 73612
583, 10, 3, 72006
584, 7, 3, 71936
585, 8, 3, 77803
586, 4, 3, 72355
587, 11, 3, 78362
588, 6, 3, 74310
589, 9, 3, 84647
590, 12, 3, 75359
591, 6, 3, 72076
592, 7, 3, 76895
593, 3, 3, 78780
594, 7, 3, 78710
595, 10, 3, 75847
596, 9, 3, 77244
597, 3, 3, 77105
598, 4, 3, 77314
599, 9, 3, 85556
600, 6, 3, 82552
601, 11, 3, 69143
602, 12, 3, 81644
603, 7, 3, 79689
604, 9, 3, 74730
605, 5, 3, 71727
606, 9, 3, 70679
607, 7, 3, 88768
608, 10, 3, 73962
609, 9, 3, 70470
610, 8, 3, 70749
611, 7, 3, 76616
612, 7, 3, 74869
613, 6, 3, 69072
614, 8, 3, 78710
615, 4, 3, 71726
616, 9, 3, 75219
617, 9, 3, 72146
618, 6, 3, 70470
619, 7, 3, 77943
620, 6, 3, 78571
621, 3, 3, 87301
622, 10, 3, 79828
623, 8, 3, 73822
624, 6, 3, 72914
625, 3, 3, 76685
626, 12, 3, 73822
627, 4, 3, 86323
628, 9, 3, 72844
629, 6, 3, 73682
630, 3, 3, 87301
631, 14, 3, 78012
632, 10, 3, 73333
633, 7, 3, 72425
634, 9, 3, 76965
635, 4, 3, 74381
636, 6, 3, 73473
637, 6, 3, 74311
638, 12, 3, 71377
639, 5, 3, 70679
640, 8, 3, 75288
641, 6, 3, 75917
642, 6, 3, 69701
643, 11, 3, 74241
644, 11, 3, 75498
645, 3, 3, 73473
646, 3, 3, 80248
647, 12, 3, 73403
648, 6, 3, 70470
649, 6, 3, 79339
650, 4, 3, 93447
651, 7, 3, 86323
652, 9, 3, 71936
653, 4, 3, 81085
654, 6, 3, 80247
655, 11, 3, 77733
656, 11, 3, 76476
657, 12, 3, 72844
658, 9, 3, 69771
659, 11, 3, 76825
660, 7, 3, 72914
661, 7, 3, 70958
662, 5, 3, 70818
663, 5, 3, 74310
664, 6, 3, 76266
665, 9, 3, 82413
666, 7, 3, 77593
667, 6, 3, 73054
668, 8, 3, 71727
669, 3, 3, 74729
670, 6, 3, 72634
671, 7, 3, 77034
672, 15, 3, 72844
673, 8, 3, 75289
674, 9, 3, 71098
675, 4, 3, 70679
676, 9, 3, 71936
677, 6, 3, 90095
678, 5, 3, 75708
679, 7, 3, 76336
680, 8, 3, 74939
681, 9, 3, 75638
682, 6, 3, 73612
683, 4, 3, 78222
684, 3, 3, 78781
685, 7, 3, 76336
686, 3, 3, 116914
687, 6, 3, 78501
688, 9, 3, 78012
689, 5, 3, 81155
690, 4, 3, 77104
691, 4, 3, 72006
692, 13, 3, 72984
693, 8, 3, 71936
694, 6, 3, 78082
695, 4, 3, 78013
696, 6, 3, 74520
697, 3, 3, 79409
698, 7, 3, 76616
699, 4, 3, 76685
700, 4, 3, 72145
701, 9, 3, 90304
702, 5, 3, 72914
703, 8, 3, 101688
704, 4, 3, 82203
705, 7, 3, 75498
706, 7, 3, 81435
707, 6, 3, 80736
708, 16, 3, 76755
709, 3, 3, 73403
710, 10, 3, 75009
711, 12, 3, 71657
712, 3, 3, 97219
713, 9, 3, 79758
714, 3, 3, 68723
715, 7, 3, 79618
716, 12, 3, 71168
717, 13, 3, 68514
718, 10, 3, 72426
719, 3, 3, 88628
720, 9, 3, 82063
721, 6, 3, 83041
722, 9, 3, 84996
723, 9, 3, 73472
724, 3, 3, 78291
725, 6, 3, 72914
726, 9, 3, 77943
727, 9, 3, 76685
728, 11, 3, 71168
729, 6, 3, 76545
730, 9, 3, 79269
731, 10, 3, 69002
732, 7, 3, 73403
733, 11, 3, 82622
734, 4, 3, 74870
735, 6, 3, 74869
736, 4, 3, 77873
737, 8, 3, 78711
738, 9, 3, 75358
739, 9, 3, 77733
740, 8, 3, 76336
741, 4, 3, 71866
742, 3, 3, 76895
743, 9, 3, 70889
744, 6, 3, 73892
745, 5, 3, 75498
746, 6, 3, 81015
747, 7, 3, 78780
748, 7, 3, 86882
749, 8, 3, 103155
750, 3, 3, 77803
751, 3, 3, 94914
752, 9, 3, 76406
753, 8, 3, 73403
754, 6, 3, 75847
755, 9, 3, 71447
756, 6, 3, 74311
757, 6, 3, 70120
758, 12, 3, 69212
759, 6, 3, 73892
760, 12, 3, 66279
761, 7, 3, 74521
762, 10, 3, 74381
763, 6, 3, 75987
764, 5, 3, 80038
765, 12, 3, 73333
766, 3, 3, 78920
767, 3, 3, 89606
768, 3, 3, 80038
769, 9, 3, 77244
770, 9, 3, 70958
771, 5, 3, 87441
772, 3, 3, 78641
773, 9, 3, 72565
774, 6, 3, 80527
775, 7, 3, 89187
776, 6, 3, 82622
777, 8, 3, 74800
778, 4, 3, 90095
779, 12, 3, 69282
780, 8, 3, 77174
781, 4, 3, 79130
782, 8, 3, 75219
783, 6, 3, 72635
784, 11, 3, 76546
785, 9, 3, 76546
786, 14, 3, 73822
787, 8, 3, 70121
788, 9, 3, 80247
789, 6, 3, 73752
790, 8, 3, 72076
791, 3, 3, 94565
792, 11, 3, 71028
793, 9, 3, 79758
794, 7, 3, 73752
795, 6, 3, 71587
796, 10, 3, 70540
797, 3, 3, 88349
798, 10, 3, 71587
799, 9, 3, 80248
800, 8, 3, 71936
801, 11, 3, 81365
802, 5, 3, 92469
803, 6, 3, 72425
804, 15, 3, 75498
805, 6, 3, 84298
806, 13, 3, 81504
807, 7, 3, 74240
808, 18, 3, 77244
809, 4, 3, 75777
810, 3, 3, 73472
811, 17, 3, 76825
812, 3, 3, 69213
813, 3, 3, 78501
814, 7, 3, 73543
815, 3, 3, 85695
816, 6, 3, 77733
817, 5, 3, 75009
818, 3, 3, 80247
819, 8, 3, 77733
820, 6, 3, 74241
821, 7, 3, 83949
822, 3, 3, 67675
823, 15, 3, 78292
824, 7, 3, 68304
825, 8, 3, 89187
826, 8, 3, 74241
827, 14, 3, 82343
828, 7, 3, 79968
829, 7, 3, 72076
830, 4, 3, 72076
831, 3, 3, 90234
832, 6, 3, 71098
833, 5, 3, 78222
834, 7, 3, 75707
835, 9, 3, 70679
836, 7, 3, 73263
837, 3, 3, 78501
838, 10, 3, 75708
839, 7, 3, 74520
840, 10, 3, 72075
841, 3, 3, 71447
842, 12, 3, 69771
843, 9, 3, 77034
844, 9, 3, 70819
845, 3, 3, 76266
846, 4, 3, 102387
847, 3, 3, 90863
848, 6, 3, 94425
849, 4, 3, 85555
850, 7, 3, 71867
851, 6, 3, 80038
852, 7, 3, 77803
853, 9, 3, 82691
854, 3, 3, 77663
855, 6, 3, 82133
856, 8, 3, 72145
857, 3, 3, 74939
858, 4, 3, 88210
859, 6, 3, 78920
860, 15, 3, 73054
861, 9, 3, 81854
862, 6, 3, 73822
863, 11, 3, 68444
864, 13, 3, 72426
865, 4, 3, 80107
866, 9, 3, 84647
867, 6, 3, 75708
868, 4, 3, 86812
869, 9, 3, 74032
870, 6, 3, 83460
871, 16, 3, 71098
872, 8, 3, 72775
873, 9, 3, 78012
874, 13, 3, 70609
875, 7, 3, 74241
876, 7, 3, 78571
877, 10, 3, 73403
878, 10, 3, 75009
879, 6, 3, 72565
880, 8, 3, 72425
881, 9, 3, 72146
882, 6, 3, 77733
883, 8, 3, 74939
884, 3, 3, 78641
885, 3, 3, 81505
886, 7, 3, 70051
887, 3, 3, 71657
888, 3, 3, 80876
889, 6, 3, 67816
890, 6, 3, 70679
891, 12, 3, 74800
892, 5, 3, 74311
893, 3, 3, 81225
894, 4, 3, 78711
895, 8, 3, 78502
896, 12, 3, 81714
897, 7, 3, 71587
898, 5, 3, 76616
899, 4, 3, 73403
900, 8, 3, 73473
901, 8, 3, 76266
902, 7, 3, 75637
903, 3, 3, 68584
904, 7, 3, 87301
905, 7, 3, 74241
906, 8, 3, 81784
907, 10, 3, 77872
908, 6, 3, 77104
909, 7, 3, 68444
910, 7, 3, 73403
911, 5, 3, 83530
912, 9, 3, 77454
913, 8, 3, 81155
914, 11, 3, 88278
915, 3, 3, 88768
916, 7, 3, 73822
917, 9, 3, 74869
918, 3, 3, 97289
919, 6, 3, 75708
920, 6, 3, 89676
921, 3, 3, 85066
922, 3, 3, 79548
923, 7, 3, 68234
924, 4, 3, 90374
925, 8, 3, 89606
926, 9, 3, 87721
927, 13, 3, 74939
928, 10, 3, 72075
929, 8, 3, 75149
930, 12, 3, 71447
931, 7, 3, 72914
932, 8, 3, 73333
933, 6, 3, 71168
934, 13, 3, 72075
935, 11, 3, 69561
936, 9, 3, 70609
937, 9, 3, 84717
938, 6, 3, 72564
939, 6, 3, 71447
940, 6, 3, 69981
941, 10, 3, 83670
942, 7, 3, 89187
943, 9, 3, 73403
944, 3, 3, 70679
945, 16, 3, 74241
946, 3, 3, 106856
947, 7, 3, 81295
948, 3, 3, 76755
949, 8, 3, 71029
950, 16, 3, 69003
951, 11, 3, 77174
952, 20, 3, 75009
953, 10, 3, 76127
954, 6, 3, 77105
955, 7, 3, 73333
956, 11, 3, 78781
957, 7, 3, 82971
958, 8, 3, 70051
959, 6, 3, 78222
960, 7, 3, 83041
961, 6, 3, 76406
962, 3, 3, 81435
963, 3, 3, 85276
964, 20, 3, 70959
965, 9, 3, 73053
966, 10, 3, 79409
967, 5, 3, 83739
968, 9, 3, 80247
969, 13, 3, 69981
970, 7, 3, 82761
971, 4, 3, 82971
972, 10, 3, 68235
973, 8, 3, 74869
974, 6, 3, 68654
975, 3, 3, 72006
976, 6, 3, 84787
977, 7, 3, 76685
978, 3, 3, 79269
979, 9, 3, 77523
980, 10, 3, 76126
981, 14, 3, 68164
982, 7, 3, 72076
983, 8, 3, 75847
984, 11, 3, 69492
985, 6, 3, 77873
986, 3, 3, 77733
987, 6, 3, 77314
988, 4, 3, 86393
989, 5, 3, 83180
990, 9, 3, 69282
991, 4, 3, 77174
992, 11, 3, 74521
993, 12, 3, 72565
994, 11, 3, 85416
995, 7, 3, 76336
996, 9, 3, 72635
997, 8, 3, 88210
998, 3, 3, 74241
999, 11, 3, 76895
1000, 5, 3, 82901
1001, 6, 3, 82063
1002, 4, 3, 84927
1003, 7, 3, 76686
1004, 13, 3, 79270
1005, 5, 3, 76685
1006, 3, 3, 76615
1007, 6, 3, 79060
1008, 7, 3, 70609
1009, 9, 3, 71098
1010, 6, 3, 75009
1011, 6, 3, 75149
1012, 14, 3, 66349
1013, 4, 3, 76895
1014, 6, 3, 81504
1015, 7, 3, 77733
1016, 8, 3, 77105
1017, 3, 3, 80596
1018, 5, 3, 76895
1019, 5, 3, 75847
1020, 6, 3, 72983
1021, 8, 3, 80037
1022, 3, 3, 73612
1023, 9, 3, 77733
1024, 11, 3, 76336
1025, 9, 3, 80178
1026, 6, 3, 72565
1027, 5, 3, 77104
1028, 3, 3, 77872
1029, 3, 3, 76057
1030, 4, 3, 82552
1031, 10, 3, 68584
1032, 10, 3, 78013
1033, 16, 3, 77593
1034, 8, 3, 72145
1035, 9, 3, 79618
1036, 7, 3, 69142
1037, 6, 3, 71517
1038, 10, 3, 74311
1039, 9, 3, 77104
1040, 3, 3, 73403
1041, 3, 3, 83041
1042, 3, 3, 79129
1043, 7, 3, 83879
1044, 9, 3, 76406
1045, 7, 3, 90793
1046, 9, 3, 86813
1047, 6, 3, 82412
1048, 8, 3, 77803
1049, 4, 3, 79549
1050, 9, 3, 76616
1051, 11, 3, 79269
1052, 8, 3, 73472
1053, 10, 3, 77803
1054, 11, 3, 72844
1055, 11, 3, 78152
1056, 12, 3, 86672
1057, 8, 3, 77314
1058, 6, 3, 94076
1059, 3, 3, 85974
1060, 8, 3, 68095
1061, 9, 3, 73124
1062, 9, 3, 79130
1063, 7, 3, 75010
1064, 7, 3, 72984
1065, 8, 3, 88698
1066, 5, 3, 78640
1067, 9, 3, 75288
1068, 9, 3, 71867
1069, 9, 3, 75498
1070, 7, 3, 79898
1071, 12, 3, 69981
1072, 7, 3, 83390
1073, 4, 3, 76825
1074, 3, 3, 84019
1075, 5, 3, 87161
1076, 9, 3, 72145
1077, 7, 3, 76336
1078, 9, 3, 69282
1079, 3, 3, 75219
1080, 7, 3, 85834
1081, 4, 3, 73263
1082, 7, 3, 78781
1083, 14, 3, 66209
1084, 7, 3, 79898
1085, 7, 3, 79549
1086, 7, 3, 74032
1087, 8, 3, 72565
1088, 3, 3, 69562
1089, 6, 3, 72146
1090, 6, 3, 78222
1091, 11, 3, 76895
1092, 3, 3, 79130
1093, 7, 3, 75987
1094, 3, 3, 80387
1095, 7, 3, 65860
1096, 4, 3, 79898
1097, 7, 3, 74102
1098, 6, 3, 89117
1099, 11, 3, 68654
1100, 4, 3, 73543
1101, 3, 3, 72076
1102, 6, 3, 74241
1103, 8, 3, 75149
1104, 9, 3, 78921
1105, 9, 3, 73962
1106, 7, 3, 75219
1107, 3, 3, 80038
1108, 10, 3, 71936
1109, 12, 3, 75777
1110, 4, 3, 69422
1111, 8, 3, 86044
1112, 5, 3, 84717
1113, 3, 3, 81295
1114, 7, 3, 81155
1115, 6, 3, 77663
1116, 10, 3, 84089
1117, 9, 3, 70469
1118, 8, 3, 68304
1119, 4, 3, 80387
1120, 5, 3, 80038
1121, 7, 3, 96240
1122, 14, 3, 73962
1123, 7, 3, 75429
1124, 3, 3, 78152
1125, 8, 3, 78152
1126, 6, 3, 69352
1127, 6, 3, 89186
1128, 7, 3, 77383
1129, 3, 3, 84438
1130, 6, 3, 86253
1131, 8, 3, 84368
1132, 8, 3, 87092
1133, 7, 3, 88279
1134, 6, 3, 74451
1135, 8, 3, 75009
1136, 9, 3, 78710
1137, 4, 3, 85206
1138, 9, 3, 79898
1139, 8, 3, 76197
1140, 12, 3, 69212
1141, 8, 3, 98476
1142, 9, 3, 86812
1143, 3, 3, 81016
1144, 10, 3, 77593
1145, 12, 3, 75289
1146, 11, 3, 77174
1147, 6, 3, 87301
1148, 9, 3, 79270
1149, 9, 3, 69142
1150, 7, 3, 73822
