iter, cut, min_cut, runtime
181, 11, 2, 51053
182, 5, 2, 51124
183, 2, 2, 51962
184, 6, 2, 50356
185, 6, 2, 50355
186, 9, 2, 49517
187, 7, 2, 55314
188, 4, 2, 53428
189, 6, 2, 60343
190, 8, 2, 54895
191, 2, 2, 52939
192, 7, 2, 49028
193, 9, 2, 50635
194, 5, 2, 51542
195, 9, 2, 53358
196, 10, 2, 53498
197, 2, 2, 58666
198, 10, 2, 48818
199, 2, 2, 64673
200, 7, 2, 47073
201, 2, 2, 65790
202, 4, 2, 53429
203, 2, 2, 52940
204, 2, 2, 50775
205, 4, 2, 52381
206, 7, 2, 51613
207, 6, 2, 55943
208, 6, 2, 59714
209, 5, 2, 48051
210, 4, 2, 48679
211, 2, 2, 47701
212, 8, 2, 54127
213, 2, 2, 53707
214, 10, 2, 54825
215, 7, 2, 57270
216, 7, 2, 51892
217, 2, 2, 65650
218, 8, 2, 54755
219, 4, 2, 52102
220, 2, 2, 58597
221, 9, 2, 51682
222, 6, 2, 46724
223, 6, 2, 56361
224, 5, 2, 52101
225, 8, 2, 57758
226, 6, 2, 55593
227, 11, 2, 50285
228, 7, 2, 46794
229, 4, 2, 54826
230, 5, 2, 55174
231, 11, 2, 49237
232, 5, 2, 51543
233, 9, 2, 51403
234, 10, 2, 48190
235, 8, 2, 57340
236, 2, 2, 61460
237, 8, 2, 50914
238, 2, 2, 50914
239, 5, 2, 51542
240, 2, 2, 54546
241, 2, 2, 57689
242, 7, 2, 52311
243, 2, 2, 58666
244, 5, 2, 52939
245, 4, 2, 58806
246, 2, 2, 56292
247, 2, 2, 56222
248, 2, 2, 54406
249, 4, 2, 55035
250, 2, 2, 62718
251, 6, 2, 49657
252, 6, 2, 52031
253, 6, 2, 64393
254, 4, 2, 48958
255, 11, 2, 50984
256, 2, 2, 51542
257, 2, 2, 55873
258, 9, 2, 52870
259, 8, 2, 51054
260, 7, 2, 54895
261, 8, 2, 49028
262, 2, 2, 47561
263, 7, 2, 49238
264, 2, 2, 52451
265, 5, 2, 57130
266, 10, 2, 52521
267, 2, 2, 57689
268, 5, 2, 48609
269, 2, 2, 54965
270, 6, 2, 48260
271, 7, 2, 46235
272, 6, 2, 54197
273, 8, 2, 53359
274, 7, 2, 48190
275, 2, 2, 52311
276, 2, 2, 54895
277, 7, 2, 54406
278, 2, 2, 58037
279, 7, 2, 54336
280, 7, 2, 53288
281, 4, 2, 50006
282, 9, 2, 51683
283, 6, 2, 63067
284, 5, 2, 50495
285, 7, 2, 52450
286, 5, 2, 58177
287, 4, 2, 46095
288, 7, 2, 48889
289, 4, 2, 68234
290, 2, 2, 54336
291, 12, 2, 47842
292, 6, 2, 50844
293, 7, 2, 50984
294, 6, 2, 49168
295, 6, 2, 54895
296, 5, 2, 47492
297, 7, 2, 50006
298, 5, 2, 52311
299, 4, 2, 53778
300, 7, 2, 56292
301, 2, 2, 59015
302, 7, 2, 53219
303, 9, 2, 54895
304, 6, 2, 52799
305, 4, 2, 53428
306, 7, 2, 54196
307, 5, 2, 52451
308, 7, 2, 49447
309, 9, 2, 54336
310, 9, 2, 53988
311, 11, 2, 55733
312, 9, 2, 52869
313, 8, 2, 54196
314, 6, 2, 53428
315, 6, 2, 51612
316, 2, 2, 56431
317, 6, 2, 49936
318, 10, 2, 52521
319, 9, 2, 52521
320, 2, 2, 50286
321, 2, 2, 56431
322, 5, 2, 48749
323, 4, 2, 52102
324, 9, 2, 56711
325, 6, 2, 54825
326, 8, 2, 53498
327, 6, 2, 51612
328, 6, 2, 50076
329, 7, 2, 64883
330, 9, 2, 47003
331, 2, 2, 57829
332, 6, 2, 54407
333, 9, 2, 50635
334, 2, 2, 58387
335, 7, 2, 52660
336, 7, 2, 54895
337, 5, 2, 52520
338, 7, 2, 51403
339, 5, 2, 51124
340, 7, 2, 51613
341, 6, 2, 51473
342, 6, 2, 50495
343, 6, 2, 54406
344, 5, 2, 49796
345, 7, 2, 52310
346, 5, 2, 50565
347, 4, 2, 53917
348, 2, 2, 61111
349, 4, 2, 56641
350, 2, 2, 54266
351, 7, 2, 54756
352, 5, 2, 60482
353, 2, 2, 63066
354, 10, 2, 52521
355, 6, 2, 54895
356, 14, 2, 53987
357, 6, 2, 49378
358, 6, 2, 58387
359, 2, 2, 48749
360, 6, 2, 48609
361, 6, 2, 52451
362, 2, 2, 51333
363, 5, 2, 50355
364, 9, 2, 58596
365, 2, 2, 56710
366, 2, 2, 56222
367, 5, 2, 56851
368, 8, 2, 51054
369, 5, 2, 50914
370, 5, 2, 49098
371, 8, 2, 49307
372, 9, 2, 48609
373, 5, 2, 53568
374, 5, 2, 60063
375, 4, 2, 63835
376, 2, 2, 60832
377, 2, 2, 59714
378, 2, 2, 52520
379, 9, 2, 53428
380, 8, 2, 56501
381, 5, 2, 72914
382, 5, 2, 55803
383, 6, 2, 53288
384, 2, 2, 72145
385, 6, 2, 51263
386, 7, 2, 52450
387, 4, 2, 58666
388, 5, 2, 56291
389, 6, 2, 58527
390, 2, 2, 54686
391, 5, 2, 50844
392, 9, 2, 50634
393, 6, 2, 51682
394, 6, 2, 55733
395, 5, 2, 53847
396, 5, 2, 52940
397, 5, 2, 55873
398, 10, 2, 48469
399, 7, 2, 48050
400, 2, 2, 55384
401, 10, 2, 48540
402, 2, 2, 50425
403, 5, 2, 64253
404, 6, 2, 57269
405, 8, 2, 60133
406, 2, 2, 63345
407, 4, 2, 51612
408, 6, 2, 55872
409, 4, 2, 52800
410, 2, 2, 50565
411, 5, 2, 57200
412, 4, 2, 54755
413, 5, 2, 55035
414, 8, 2, 49587
415, 8, 2, 56711
416, 2, 2, 58667
417, 6, 2, 51194
418, 6, 2, 49936
419, 5, 2, 61530
420, 2, 2, 57759
421, 6, 2, 48330
422, 5, 2, 49377
423, 7, 2, 47701
424, 4, 2, 55803
425, 7, 2, 49168
426, 4, 2, 58875
427, 7, 2, 52241
428, 12, 2, 48260
429, 7, 2, 48050
430, 4, 2, 51473
431, 16, 2, 48540
432, 2, 2, 54546
433, 7, 2, 55733
434, 9, 2, 53428
435, 7, 2, 52171
436, 10, 2, 50495
437, 5, 2, 46794
438, 6, 2, 49098
439, 2, 2, 61460
440, 12, 2, 50355
441, 7, 2, 59574
442, 6, 2, 52031
443, 8, 2, 51961
444, 6, 2, 56152
445, 4, 2, 57479
446, 7, 2, 55104
447, 8, 2, 54895
448, 2, 2, 54476
449, 9, 2, 49517
450, 7, 2, 58737
451, 8, 2, 58178
452, 10, 2, 47771
453, 7, 2, 52450
454, 2, 2, 55104
455, 7, 2, 54615
456, 4, 2, 63835
457, 9, 2, 53428
458, 6, 2, 46793
459, 8, 2, 48400
460, 6, 2, 52031
461, 2, 2, 56292
462, 12, 2, 48051
463, 4, 2, 55314
464, 7, 2, 50565
465, 7, 2, 48819
466, 7, 2, 48191
467, 2, 2, 52102
468, 8, 2, 53289
469, 2, 2, 49238
470, 2, 2, 52520
471, 7, 2, 50915
472, 7, 2, 48539
473, 2, 2, 58177
474, 4, 2, 50774
475, 12, 2, 50006
476, 8, 2, 57269
477, 5, 2, 52520
478, 5, 2, 54476
479, 4, 2, 49308
480, 2, 2, 60134
481, 9, 2, 49657
482, 8, 2, 49656
483, 6, 2, 50774
484, 9, 2, 60831
485, 4, 2, 72635
486, 5, 2, 54267
487, 2, 2, 48540
488, 2, 2, 76965
489, 2, 2, 56222
490, 2, 2, 65371
491, 5, 2, 58457
492, 2, 2, 53219
493, 8, 2, 53498
494, 8, 2, 48120
495, 5, 2, 53358
496, 2, 2, 53428
497, 10, 2, 49517
498, 8, 2, 50914
499, 7, 2, 56362
500, 2, 2, 54895
501, 8, 2, 56641
502, 4, 2, 46515
503, 9, 2, 50146
504, 6, 2, 50635
505, 10, 2, 53288
506, 8, 2, 56291
507, 5, 2, 58666
508, 2, 2, 55803
509, 4, 2, 60482
510, 8, 2, 48539
511, 7, 2, 55453
512, 4, 2, 52381
513, 10, 2, 61041
514, 9, 2, 47841
515, 9, 2, 53218
516, 5, 2, 52450
517, 5, 2, 51124
518, 5, 2, 51124
519, 5, 2, 52800
520, 5, 2, 52102
521, 5, 2, 54337
522, 8, 2, 61530
523, 5, 2, 58317
524, 7, 2, 53149
525, 8, 2, 50774
526, 4, 2, 60133
527, 2, 2, 51613
528, 4, 2, 54476
529, 5, 2, 58177
530, 2, 2, 50984
531, 13, 2, 54826
532, 2, 2, 57269
533, 10, 2, 48679
534, 7, 2, 55034
535, 8, 2, 47771
536, 7, 2, 52450
537, 9, 2, 65302
538, 5, 2, 52241
539, 2, 2, 69491
540, 4, 2, 64323
541, 5, 2, 50495
542, 7, 2, 47562
543, 7, 2, 46514
544, 9, 2, 46724
545, 6, 2, 54895
546, 2, 2, 54476
547, 6, 2, 52660
548, 9, 2, 47073
549, 9, 2, 49657
550, 5, 2, 53777
551, 4, 2, 62926
552, 8, 2, 52241
553, 2, 2, 56781
554, 4, 2, 47841
555, 5, 2, 50006
556, 2, 2, 56152
557, 2, 2, 52381
558, 5, 2, 47561
559, 2, 2, 64882
560, 9, 2, 50007
561, 7, 2, 51543
562, 5, 2, 59784
563, 11, 2, 52450
564, 6, 2, 54266
565, 7, 2, 52869
566, 5, 2, 50425
567, 2, 2, 60972
568, 2, 2, 60552
569, 4, 2, 49028
570, 2, 2, 49098
571, 5, 2, 50495
572, 5, 2, 53289
573, 7, 2, 51612
574, 5, 2, 48330
575, 13, 2, 49936
576, 6, 2, 52590
577, 5, 2, 49657
578, 4, 2, 58108
579, 11, 2, 58108
580, 7, 2, 55105
581, 6, 2, 50914
582, 2, 2, 51543
583, 6, 2, 50914
584, 7, 2, 56292
585, 9, 2, 54197
586, 7, 2, 53498
587, 2, 2, 47073
588, 10, 2, 51053
589, 2, 2, 53568
590, 9, 2, 56082
591, 2, 2, 56711
592, 5, 2, 48679
593, 8, 2, 55384
594, 2, 2, 50146
595, 8, 2, 54825
596, 4, 2, 54895
597, 5, 2, 55384
598, 4, 2, 55942
599, 4, 2, 52660
600, 2, 2, 58876
601, 4, 2, 51054
602, 6, 2, 53917
603, 6, 2, 52101
604, 9, 2, 49587
605, 9, 2, 47772
606, 9, 2, 51473
607, 7, 2, 50984
608, 10, 2, 55314
609, 10, 2, 49099
610, 9, 2, 52311
611, 5, 2, 58667
612, 7, 2, 55314
613, 8, 2, 61949
614, 4, 2, 50426
615, 9, 2, 51333
616, 6, 2, 62438
617, 2, 2, 54755
618, 2, 2, 53637
619, 6, 2, 53917
620, 4, 2, 50495
621, 8, 2, 46724
622, 7, 2, 50704
623, 10, 2, 51961
624, 2, 2, 56781
625, 23, 2, 51124
626, 5, 2, 53080
627, 6, 2, 52311
628, 5, 2, 48121
629, 6, 2, 49099
630, 9, 2, 49028
631, 7, 2, 52520
632, 6, 2, 49727
633, 8, 2, 52381
634, 2, 2, 47282
635, 2, 2, 48120
636, 10, 2, 50495
637, 7, 2, 51612
638, 2, 2, 45746
639, 11, 2, 56361
640, 6, 2, 62019
641, 9, 2, 53499
642, 2, 2, 56222
643, 7, 2, 49796
644, 9, 2, 55733
645, 7, 2, 56292
646, 7, 2, 47352
647, 9, 2, 51264
648, 7, 2, 48749
649, 9, 2, 60482
650, 5, 2, 47213
651, 9, 2, 53219
652, 6, 2, 49448
653, 2, 2, 54337
654, 2, 2, 55244
655, 5, 2, 53359
656, 7, 2, 48749
657, 5, 2, 52660
658, 9, 2, 49936
659, 14, 2, 50146
660, 5, 2, 51123
661, 2, 2, 53149
662, 10, 2, 55594
663, 6, 2, 48749
664, 5, 2, 52870
665, 9, 2, 58596
666, 6, 2, 62228
667, 4, 2, 50914
668, 5, 2, 55384
669, 7, 2, 52032
670, 4, 2, 53568
671, 2, 2, 61041
672, 2, 2, 51403
673, 10, 2, 51123
674, 5, 2, 56362
675, 5, 2, 49867
676, 9, 2, 49867
677, 5, 2, 53917
678, 6, 2, 52590
679, 2, 2, 61529
680, 6, 2, 53358
681, 2, 2, 50565
682, 9, 2, 55314
683, 5, 2, 53498
684, 6, 2, 52381
685, 9, 2, 49867
686, 2, 2, 58178
687, 6, 2, 50565
688, 8, 2, 50426
689, 2, 2, 65650
690, 8, 2, 60273
691, 9, 2, 55314
692, 7, 2, 46863
693, 7, 2, 48539
694, 11, 2, 50635
695, 7, 2, 55315
696, 8, 2, 53009
697, 5, 2, 52800
698, 6, 2, 49587
699, 2, 2, 53219
700, 4, 2, 50425
701, 7, 2, 56292
702, 8, 2, 50146
703, 7, 2, 50216
704, 4, 2, 49796
705, 6, 2, 48260
706, 7, 2, 57270
707, 4, 2, 59645
708, 5, 2, 53638
709, 2, 2, 55104
710, 9, 2, 50145
711, 2, 2, 57339
712, 7, 2, 51473
713, 5, 2, 57200
714, 8, 2, 48749
715, 5, 2, 53359
716, 7, 2, 50984
717, 2, 2, 62298
718, 8, 2, 48889
719, 4, 2, 51543
720, 2, 2, 52939
721, 8, 2, 51891
722, 7, 2, 47352
723, 5, 2, 50844
724, 10, 2, 49587
725, 5, 2, 53499
726, 6, 2, 59574
727, 7, 2, 50495
728, 2, 2, 53568
729, 5, 2, 55314
730, 7, 2, 50705
731, 2, 2, 53568
732, 9, 2, 56711
733, 6, 2, 54267
734, 2, 2, 53009
735, 5, 2, 56292
736, 5, 2, 59505
737, 5, 2, 49587
738, 11, 2, 53777
739, 5, 2, 53918
740, 2, 2, 60971
741, 4, 2, 51542
742, 2, 2, 61460
743, 6, 2, 55873
744, 7, 2, 51403
745, 5, 2, 52800
746, 13, 2, 49448
747, 7, 2, 52870
748, 6, 2, 59016
749, 7, 2, 51333
750, 4, 2, 51822
751, 6, 2, 50844
752, 4, 2, 50495
753, 2, 2, 50635
754, 6, 2, 56362
755, 6, 2, 50006
756, 7, 2, 53428
757, 5, 2, 54895
758, 4, 2, 52520
759, 2, 2, 60622
760, 6, 2, 57968
761, 2, 2, 54685
762, 2, 2, 53848
763, 7, 2, 51124
764, 2, 2, 71657
765, 6, 2, 46863
766, 4, 2, 53428
767, 6, 2, 53777
768, 5, 2, 54196
769, 16, 2, 52311
770, 4, 2, 56781
771, 7, 2, 51403
772, 8, 2, 48539
773, 2, 2, 52311
774, 4, 2, 53219
775, 5, 2, 50006
776, 2, 2, 66279
777, 6, 2, 52940
778, 8, 2, 55384
779, 4, 2, 56711
780, 7, 2, 52451
781, 9, 2, 50914
782, 8, 2, 53848
783, 7, 2, 50356
784, 4, 2, 53219
785, 2, 2, 54825
786, 8, 2, 61949
787, 4, 2, 58317
788, 6, 2, 53009
789, 4, 2, 60552
790, 4, 2, 58737
791, 7, 2, 52311
792, 5, 2, 58388
793, 2, 2, 58596
794, 11, 2, 50006
795, 4, 2, 52521
796, 2, 2, 55593
797, 6, 2, 50425
798, 7, 2, 54895
799, 8, 2, 53428
800, 5, 2, 58806
801, 2, 2, 55384
802, 7, 2, 52310
803, 6, 2, 53987
804, 5, 2, 54895
805, 7, 2, 54756
806, 9, 2, 49308
807, 9, 2, 49657
808, 7, 2, 49168
809, 2, 2, 57200
810, 5, 2, 58108
811, 8, 2, 57689
812, 2, 2, 56362
813, 7, 2, 57688
814, 10, 2, 47841
815, 7, 2, 49308
816, 2, 2, 53498
817, 5, 2, 52521
818, 7, 2, 55384
819, 10, 2, 56432
820, 5, 2, 48889
821, 5, 2, 58667
822, 7, 2, 57689
823, 4, 2, 55454
824, 7, 2, 48190
825, 7, 2, 51613
826, 6, 2, 51543
827, 8, 2, 53358
828, 5, 2, 58387
829, 4, 2, 56990
830, 2, 2, 48749
831, 7, 2, 51054
832, 6, 2, 52800
833, 6, 2, 50984
834, 5, 2, 53009
835, 5, 2, 56292
836, 7, 2, 54685
837, 5, 2, 51822
838, 8, 2, 50076
839, 6, 2, 57689
840, 6, 2, 51403
841, 2, 2, 49028
842, 2, 2, 47352
843, 5, 2, 52870
844, 4, 2, 58178
845, 5, 2, 60552
846, 6, 2, 54336
847, 9, 2, 51892
848, 2, 2, 60482
849, 5, 2, 53358
850, 4, 2, 51892
851, 4, 2, 53917
852, 6, 2, 52520
853, 8, 2, 51334
854, 2, 2, 57619
855, 4, 2, 54336
856, 2, 2, 57199
857, 7, 2, 50355
858, 8, 2, 56711
859, 5, 2, 54685
860, 9, 2, 58177
861, 6, 2, 59714
862, 6, 2, 52032
863, 7, 2, 50565
864, 8, 2, 60064
865, 5, 2, 51263
866, 4, 2, 54196
867, 6, 2, 48749
868, 2, 2, 55314
869, 8, 2, 49936
870, 2, 2, 53917
871, 7, 2, 50495
872, 7, 2, 52800
873, 2, 2, 58178
874, 4, 2, 48749
875, 6, 2, 55174
876, 2, 2, 67955
877, 4, 2, 48539
878, 10, 2, 51892
879, 9, 2, 50634
880, 4, 2, 51682
881, 5, 2, 55663
882, 5, 2, 51892
883, 5, 2, 53848
884, 6, 2, 53359
885, 14, 2, 53708
886, 2, 2, 51472
887, 7, 2, 51542
888, 5, 2, 48260
889, 11, 2, 52241
890, 6, 2, 50146
891, 6, 2, 65302
892, 6, 2, 52520
893, 2, 2, 54895
894, 5, 2, 58667
895, 2, 2, 56711
896, 5, 2, 55802
897, 11, 2, 47352
898, 4, 2, 52241
899, 2, 2, 57410
900, 2, 2, 59085
901, 8, 2, 45885
902, 7, 2, 53079
903, 2, 2, 51473
904, 6, 2, 52101
905, 7, 2, 53009
906, 11, 2, 50495
907, 11, 2, 47631
908, 5, 2, 51054
909, 4, 2, 55245
910, 6, 2, 56152
911, 2, 2, 48610
912, 7, 2, 50216
913, 4, 2, 49587
914, 13, 2, 50146
915, 7, 2, 53917
916, 2, 2, 58247
917, 8, 2, 50355
918, 4, 2, 54196
919, 9, 2, 48749
920, 8, 2, 51892
921, 10, 2, 50983
922, 2, 2, 59295
923, 5, 2, 53010
924, 5, 2, 51962
925, 7, 2, 55244
926, 8, 2, 53358
927, 7, 2, 54895
928, 6, 2, 59016
929, 6, 2, 56292
930, 2, 2, 48051
931, 2, 2, 59993
932, 10, 2, 46654
933, 4, 2, 59155
934, 4, 2, 53358
935, 8, 2, 55733
936, 5, 2, 49797
937, 9, 2, 46654
938, 2, 2, 62437
939, 2, 2, 53358
940, 2, 2, 57549
941, 6, 2, 48959
942, 9, 2, 47073
943, 5, 2, 50565
944, 2, 2, 62019
945, 6, 2, 50635
946, 5, 2, 47981
947, 5, 2, 63485
948, 4, 2, 50425
949, 7, 2, 57619
950, 10, 2, 51892
951, 8, 2, 56711
952, 18, 2, 50425
953, 4, 2, 53847
954, 4, 2, 60063
955, 10, 2, 48469
956, 6, 2, 50914
957, 2, 2, 59086
958, 2, 2, 54895
959, 10, 2, 50914
960, 6, 2, 62857
961, 6, 2, 53918
962, 6, 2, 54337
963, 11, 2, 52241
964, 2, 2, 48609
965, 2, 2, 54895
966, 8, 2, 53359
967, 2, 2, 55244
968, 2, 2, 55244
969, 2, 2, 51333
970, 8, 2, 51962
971, 4, 2, 54685
972, 8, 2, 51403
973, 2, 2, 60832
974, 4, 2, 58178
975, 2, 2, 52940
976, 6, 2, 55384
977, 6, 2, 55105
978, 8, 2, 51822
979, 13, 2, 53987
980, 9, 2, 53918
981, 6, 2, 57200
982, 8, 2, 48400
983, 6, 2, 54406
984, 11, 2, 53917
985, 2, 2, 50914
986, 7, 2, 44838
987, 4, 2, 49517
988, 4, 2, 54057
989, 5, 2, 49657
990, 4, 2, 52520
991, 5, 2, 59155
992, 2, 2, 58177
993, 5, 2, 51961
994, 2, 2, 50634
995, 5, 2, 58666
996, 7, 2, 49447
997, 5, 2, 54057
998, 4, 2, 49238
999, 6, 2, 54336
1000, 9, 2, 49028
1001, 2, 2, 59435
1002, 5, 2, 53009
1003, 2, 2, 54895
1004, 5, 2, 50146
1005, 6, 2, 54197
1006, 6, 2, 54476
1007, 5, 2, 51542
1008, 5, 2, 52380
1009, 6, 2, 49028
1010, 2, 2, 54406
1011, 4, 2, 60273
1012, 4, 2, 49029
1013, 7, 2, 47143
1014, 9, 2, 52521
1015, 5, 2, 47562
1016, 6, 2, 65162
1017, 5, 2, 51403
1018, 9, 2, 62507
1019, 8, 2, 53777
1020, 5, 2, 53917
1021, 2, 2, 55314
1022, 5, 2, 47142
1023, 10, 2, 49168
1024, 2, 2, 54965
1025, 5, 2, 54895
1026, 9, 2, 54755
1027, 6, 2, 54406
1028, 4, 2, 52940
1029, 8, 2, 64603
1030, 7, 2, 50146
1031, 5, 2, 50844
1032, 6, 2, 51472
1033, 2, 2, 54825
1034, 4, 2, 53568
1035, 5, 2, 55663
1036, 9, 2, 52870
1037, 5, 2, 51543
1038, 8, 2, 47841
1039, 7, 2, 52730
1040, 5, 2, 52031
1041, 2, 2, 50565
1042, 4, 2, 49447
1043, 6, 2, 48749
1044, 10, 2, 54546
1045, 2, 2, 48539
1046, 7, 2, 54894
1047, 8, 2, 51543
1048, 2, 2, 53219
1049, 8, 2, 50285
1050, 6, 2, 57269
1051, 10, 2, 49726
1052, 2, 2, 55244
1053, 5, 2, 49588
1054, 9, 2, 50146
1055, 7, 2, 54826
1056, 7, 2, 57549
1057, 10, 2, 47632
1058, 11, 2, 51542
1059, 4, 2, 54266
1060, 9, 2, 54267
1061, 5, 2, 51962
1062, 9, 2, 50705
1063, 2, 2, 50076
1064, 4, 2, 52101
1065, 5, 2, 49657
1066, 2, 2, 49937
1067, 7, 2, 48679
1068, 5, 2, 51682
1069, 4, 2, 51333
1070, 4, 2, 50076
1071, 8, 2, 53918
1072, 6, 2, 54127
1073, 4, 2, 53568
1074, 4, 2, 54965
1075, 9, 2, 46374
1076, 2, 2, 57200
1077, 2, 2, 49797
1078, 9, 2, 52939
1079, 6, 2, 50146
1080, 12, 2, 49936
1081, 5, 2, 49657
1082, 7, 2, 49518
1083, 4, 2, 51682
1084, 2, 2, 51612
1085, 8, 2, 50146
1086, 2, 2, 50914
1087, 5, 2, 50774
1088, 7, 2, 50565
1089, 9, 2, 51822
1090, 10, 2, 57689
1091, 2, 2, 64183
1092, 8, 2, 49866
1093, 5, 2, 57339
1094, 8, 2, 50634
1095, 2, 2, 51403
1096, 8, 2, 51822
1097, 4, 2, 58247
1098, 4, 2, 58177
1099, 9, 2, 50634
1100, 8, 2, 52799
1101, 8, 2, 48819
1102, 2, 2, 53987
1103, 4, 2, 49028
1104, 8, 2, 49028
1105, 5, 2, 54546
1106, 9, 2, 48190
1107, 13, 2, 49726
1108, 2, 2, 48260
1109, 2, 2, 51402
1110, 6, 2, 53847
1111, 2, 2, 59435
1112, 2, 2, 55873
1113, 2, 2, 65232
1114, 7, 2, 53987
1115, 2, 2, 55174
1116, 2, 2, 56152
1117, 5, 2, 65371
1118, 11, 2, 49936
1119, 6, 2, 63765
1120, 4, 2, 51822
1121, 2, 2, 52102
1122, 7, 2, 50076
1123, 9, 2, 51403
1124, 7, 2, 49517
1125, 2, 2, 57619
1126, 7, 2, 52311
1127, 8, 2, 48610
1128, 5, 2, 52590
1129, 4, 2, 51961
1130, 7, 2, 49098
1131, 6, 2, 51124
1132, 6, 2, 53917
1133, 7, 2, 51263
1134, 7, 2, 52031
1135, 4, 2, 58666
1136, 2, 2, 61460
1137, 4, 2, 46305
1138, 7, 2, 49378
1139, 2, 2, 54616
1140, 13, 2, 52939
1141, 2, 2, 56222
1142, 6, 2, 57130
1143, 2, 2, 58666
1144, 2, 2, 48749
1145, 5, 2, 52031
1146, 5, 2, 49447
1147, 6, 2, 57619
1148, 7, 2, 50844
1149, 9, 2, 54825
1150, 6, 2, 49937
