iter, cut, min_cut, runtime
142, 3, 1, 42953
143, 1, 1, 52241
144, 2, 1, 55872
145, 2, 1, 52520
146, 2, 1, 45257
147, 3, 1, 49867
148, 1, 1, 66489
149, 1, 1, 47282
150, 2, 1, 53498
151, 3, 1, 49657
152, 2, 1, 46235
153, 2, 1, 38622
154, 1, 1, 43860
155, 2, 1, 48260
156, 2, 1, 42812
157, 2, 1, 45676
158, 2, 1, 54196
159, 1, 1, 49518
160, 1, 1, 45396
161, 2, 1, 34711
162, 2, 1, 54406
163, 1, 1, 50565
164, 4, 1, 47980
165, 2, 1, 48679
166, 1, 1, 35689
167, 2, 1, 31917
168, 1, 1, 34641
169, 2, 1, 30311
170, 3, 1, 24724
171, 1, 1, 39669
172, 2, 1, 42393
173, 3, 1, 30031
174, 3, 1, 31498
175, 1, 1, 34153
176, 2, 1, 34152
177, 4, 1, 28565
178, 1, 1, 36666
179, 1, 1, 29054
180, 1, 1, 35689
181, 2, 1, 29473
182, 1, 1, 29473
183, 2, 1, 32126
184, 4, 1, 35200
185, 1, 1, 28076
186, 3, 1, 43022
187, 2, 1, 34781
188, 2, 1, 31010
189, 2, 1, 29543
190, 1, 1, 27238
191, 1, 1, 36178
192, 1, 1, 34781
193, 1, 1, 33943
194, 1, 1, 34851
195, 1, 1, 29124
196, 1, 1, 38552
197, 1, 1, 26750
198, 1, 1, 37854
199, 1, 1, 32895
200, 2, 1, 34431
201, 1, 1, 48120
202, 2, 1, 27657
203, 5, 1, 31428
204, 2, 1, 32336
205, 3, 1, 30800
206, 1, 1, 34851
207, 1, 1, 31498
208, 1, 1, 34292
209, 2, 1, 29613
210, 1, 1, 29123
211, 2, 1, 34292
212, 2, 1, 29822
213, 1, 1, 35270
214, 2, 1, 37155
215, 1, 1, 40577
216, 2, 1, 36178
217, 1, 1, 26679
218, 6, 1, 27727
219, 2, 1, 40438
220, 1, 1, 32895
221, 4, 1, 28565
222, 2, 1, 31987
223, 2, 1, 29962
224, 3, 1, 29054
225, 1, 1, 32406
226, 2, 1, 31498
227, 3, 1, 30730
228, 1, 1, 38063
229, 2, 1, 35270
230, 1, 1, 38692
231, 3, 1, 39110
232, 1, 1, 46235
233, 6, 1, 29822
234, 3, 1, 29333
235, 2, 1, 45816
236, 1, 1, 33733
237, 1, 1, 31498
238, 2, 1, 31009
239, 2, 1, 38762
240, 2, 1, 28844
241, 1, 1, 37016
242, 1, 1, 29123
243, 2, 1, 28146
244, 3, 1, 31080
245, 5, 1, 34292
246, 2, 1, 27168
247, 2, 1, 31847
248, 2, 1, 27168
249, 2, 1, 38623
250, 1, 1, 31987
251, 2, 1, 31987
252, 1, 1, 33314
253, 1, 1, 43371
254, 1, 1, 46933
255, 4, 1, 29333
256, 1, 1, 28006
257, 2, 1, 46165
258, 2, 1, 31429
259, 2, 1, 33454
260, 2, 1, 26679
261, 1, 1, 35898
262, 1, 1, 47283
263, 1, 1, 32337
264, 1, 1, 34292
265, 2, 1, 36318
266, 2, 1, 43302
267, 1, 1, 29543
268, 1, 1, 33314
269, 4, 1, 30311
270, 1, 1, 35269
271, 1, 1, 41136
272, 2, 1, 27238
273, 3, 1, 27657
274, 2, 1, 30520
275, 2, 1, 35270
276, 2, 1, 34711
277, 1, 1, 33314
278, 2, 1, 35759
279, 1, 1, 33384
280, 2, 1, 32406
281, 2, 1, 33454
282, 1, 1, 30031
283, 1, 1, 31498
284, 1, 1, 29822
285, 1, 1, 46933
286, 2, 1, 29124
287, 2, 1, 33384
288, 1, 1, 31009
289, 1, 1, 33943
290, 1, 1, 43232
291, 2, 1, 28426
292, 1, 1, 48959
293, 1, 1, 31498
294, 1, 1, 40438
295, 1, 1, 33314
296, 2, 1, 33873
297, 3, 1, 29962
298, 1, 1, 29333
299, 3, 1, 26749
300, 1, 1, 29124
301, 2, 1, 35758
302, 2, 1, 38273
303, 1, 1, 54267
304, 2, 1, 32476
305, 3, 1, 37015
306, 2, 1, 29054
307, 1, 1, 56152
308, 2, 1, 46653
309, 2, 1, 42393
310, 2, 1, 34361
311, 3, 1, 30241
312, 2, 1, 26470
313, 1, 1, 31498
314, 1, 1, 40508
315, 1, 1, 33873
316, 1, 1, 32825
317, 2, 1, 53009
318, 3, 1, 28914
319, 3, 1, 39879
320, 1, 1, 30031
321, 1, 1, 30520
322, 3, 1, 31498
323, 2, 1, 30031
324, 2, 1, 32406
325, 2, 1, 40368
326, 1, 1, 38901
327, 2, 1, 31009
328, 3, 1, 31009
329, 1, 1, 35270
330, 2, 1, 34851
331, 2, 1, 31499
332, 1, 1, 27587
333, 1, 1, 34571
334, 3, 1, 28076
335, 2, 1, 39530
336, 1, 1, 38133
337, 1, 1, 25771
338, 2, 1, 36247
339, 2, 1, 30939
340, 4, 1, 33663
341, 3, 1, 30730
342, 2, 1, 31917
343, 1, 1, 42323
344, 1, 1, 31917
345, 2, 1, 31359
346, 2, 1, 27588
347, 1, 1, 37155
348, 3, 1, 27867
349, 2, 1, 39600
350, 1, 1, 27099
351, 6, 1, 26121
352, 1, 1, 33873
353, 3, 1, 27587
354, 2, 1, 35828
355, 2, 1, 30800
356, 1, 1, 41765
357, 1, 1, 32895
358, 2, 1, 37645
359, 2, 1, 33943
360, 1, 1, 34781
361, 2, 1, 37085
362, 1, 1, 33314
363, 3, 1, 32407
364, 4, 1, 34781
365, 4, 1, 28634
366, 5, 1, 29054
367, 2, 1, 44908
368, 2, 1, 34292
369, 1, 1, 40927
370, 2, 1, 36038
371, 1, 1, 30520
372, 3, 1, 25143
373, 2, 1, 31987
374, 3, 1, 34850
375, 4, 1, 28635
376, 1, 1, 32895
377, 2, 1, 31219
378, 1, 1, 43162
379, 1, 1, 35759
380, 4, 1, 30032
381, 1, 1, 27588
382, 3, 1, 31010
383, 3, 1, 33943
384, 2, 1, 27448
385, 2, 1, 26400
386, 1, 1, 36318
387, 2, 1, 31010
388, 3, 1, 35200
389, 4, 1, 29612
390, 2, 1, 32336
391, 4, 1, 29612
392, 1, 1, 30939
393, 1, 1, 30031
394, 2, 1, 31428
395, 4, 1, 32406
396, 2, 1, 31498
397, 2, 1, 33384
398, 2, 1, 28565
399, 2, 1, 35829
400, 1, 1, 32686
401, 1, 1, 36038
402, 2, 1, 32406
403, 1, 1, 34711
404, 2, 1, 27727
405, 2, 1, 26610
406, 4, 1, 30521
407, 1, 1, 32336
408, 2, 1, 34991
409, 2, 1, 30102
410, 2, 1, 28635
411, 2, 1, 28635
412, 1, 1, 30032
413, 1, 1, 42114
414, 3, 1, 32406
415, 2, 1, 26469
416, 1, 1, 26959
417, 2, 1, 32965
418, 4, 1, 30939
419, 2, 1, 38552
420, 2, 1, 34292
421, 2, 1, 36736
422, 3, 1, 38761
423, 2, 1, 38482
424, 2, 1, 33314
425, 2, 1, 31079
426, 1, 1, 31498
427, 1, 1, 33384
428, 2, 1, 31917
429, 4, 1, 29543
430, 2, 1, 26959
431, 1, 1, 30800
432, 1, 1, 34781
433, 1, 1, 34431
434, 3, 1, 33803
435, 1, 1, 26261
436, 4, 1, 27657
437, 2, 1, 39530
438, 1, 1, 35969
439, 2, 1, 31987
440, 1, 1, 40578
441, 1, 1, 41905
442, 1, 1, 32337
443, 3, 1, 32406
444, 3, 1, 28984
445, 3, 1, 31708
446, 1, 1, 35758
447, 1, 1, 30520
448, 1, 1, 44419
449, 1, 1, 32407
450, 1, 1, 31010
451, 2, 1, 30521
452, 1, 1, 46165
453, 2, 1, 40577
454, 2, 1, 44279
455, 2, 1, 31010
456, 2, 1, 31988
457, 1, 1, 30521
458, 2, 1, 35758
459, 2, 1, 30311
460, 1, 1, 31358
461, 4, 1, 30520
462, 2, 1, 27238
463, 1, 1, 41905
464, 1, 1, 41555
465, 1, 1, 28565
466, 3, 1, 28844
467, 1, 1, 29822
468, 2, 1, 38203
469, 2, 1, 36247
470, 1, 1, 32476
471, 2, 1, 30031
472, 2, 1, 31987
473, 2, 1, 33314
474, 3, 1, 26051
475, 2, 1, 38623
476, 1, 1, 29054
477, 1, 1, 39181
478, 1, 1, 27727
479, 2, 1, 29613
480, 1, 1, 33383
481, 1, 1, 38483
482, 1, 1, 36178
483, 1, 1, 27657
484, 2, 1, 41206
485, 4, 1, 30031
486, 2, 1, 32406
487, 1, 1, 27238
488, 2, 1, 32406
489, 2, 1, 31707
490, 1, 1, 34292
491, 2, 1, 26260
492, 2, 1, 28146
493, 3, 1, 38133
494, 4, 1, 30520
495, 2, 1, 31009
496, 2, 1, 28076
497, 4, 1, 32197
498, 2, 1, 31009
499, 2, 1, 33872
500, 2, 1, 30520
501, 1, 1, 28984
502, 2, 1, 31498
503, 1, 1, 30939
504, 2, 1, 30241
505, 2, 1, 35130
506, 3, 1, 29613
507, 1, 1, 35829
508, 1, 1, 30032
509, 2, 1, 31917
510, 1, 1, 36736
511, 2, 1, 31499
512, 1, 1, 32197
513, 3, 1, 28565
514, 1, 1, 35828
515, 2, 1, 34780
516, 2, 1, 32895
517, 3, 1, 30939
518, 2, 1, 33873
519, 2, 1, 36178
520, 1, 1, 40368
521, 2, 1, 30521
522, 2, 1, 29613
523, 4, 1, 37156
524, 1, 1, 41486
525, 1, 1, 31499
526, 4, 1, 30311
527, 3, 1, 31289
528, 1, 1, 28076
529, 3, 1, 34851
530, 2, 1, 31499
531, 2, 1, 31080
532, 3, 1, 28565
533, 1, 1, 33873
534, 1, 1, 39251
535, 2, 1, 31498
536, 2, 1, 30939
537, 2, 1, 32476
538, 3, 1, 33942
539, 2, 1, 38133
540, 6, 1, 29542
541, 1, 1, 28705
542, 3, 1, 29403
543, 2, 1, 30520
544, 1, 1, 35689
545, 2, 1, 26190
546, 3, 1, 31987
547, 2, 1, 31848
548, 1, 1, 35689
549, 1, 1, 37994
550, 3, 1, 35549
551, 4, 1, 33803
552, 2, 1, 39460
553, 1, 1, 31918
554, 8, 1, 27587
555, 2, 1, 31498
556, 2, 1, 33663
557, 2, 1, 27866
558, 2, 1, 29054
559, 1, 1, 35828
560, 2, 1, 29543
561, 2, 1, 35200
562, 3, 1, 30521
563, 4, 1, 26819
564, 3, 1, 29403
565, 4, 1, 29053
566, 2, 1, 36596
567, 2, 1, 29054
568, 2, 1, 28216
569, 2, 1, 33384
570, 1, 1, 35339
571, 1, 1, 29542
572, 2, 1, 26888
573, 2, 1, 26679
574, 2, 1, 24374
575, 2, 1, 28565
576, 2, 1, 31499
577, 2, 1, 32476
578, 3, 1, 32965
579, 2, 1, 31009
580, 2, 1, 27378
581, 2, 1, 31219
582, 2, 1, 35410
583, 2, 1, 29543
584, 4, 1, 32407
585, 1, 1, 31917
586, 1, 1, 43441
587, 2, 1, 34641
588, 2, 1, 28286
589, 2, 1, 33384
590, 2, 1, 29053
591, 2, 1, 29542
592, 1, 1, 37644
593, 3, 1, 29612
594, 1, 1, 39530
595, 4, 1, 25980
596, 1, 1, 33803
597, 2, 1, 37226
598, 1, 1, 39670
599, 2, 1, 31987
600, 1, 1, 31988
601, 1, 1, 31918
602, 2, 1, 33873
603, 2, 1, 33314
604, 2, 1, 33384
605, 2, 1, 30520
606, 3, 1, 35828
607, 2, 1, 31988
608, 1, 1, 29124
609, 1, 1, 32407
610, 2, 1, 30311
611, 1, 1, 37085
612, 2, 1, 38622
613, 3, 1, 32406
614, 1, 1, 34362
615, 3, 1, 31498
616, 1, 1, 28145
617, 1, 1, 26539
618, 2, 1, 33663
619, 1, 1, 35269
620, 1, 1, 38133
621, 2, 1, 35339
622, 1, 1, 39041
623, 2, 1, 28705
624, 4, 1, 32686
625, 2, 1, 30590
626, 1, 1, 36666
627, 1, 1, 39670
628, 2, 1, 29054
629, 2, 1, 34851
630, 1, 1, 31987
631, 1, 1, 31917
632, 1, 1, 28565
633, 1, 1, 35200
634, 2, 1, 38133
635, 1, 1, 33384
636, 2, 1, 35339
637, 2, 1, 35269
638, 1, 1, 35270
639, 1, 1, 30311
640, 1, 1, 28635
641, 2, 1, 31498
642, 1, 1, 31917
643, 1, 1, 34850
644, 2, 1, 39599
645, 1, 1, 38901
646, 1, 1, 37854
647, 2, 1, 53009
648, 2, 1, 27657
649, 2, 1, 31917
650, 1, 1, 39670
651, 2, 1, 32895
652, 2, 1, 31219
653, 2, 1, 40298
654, 4, 1, 27238
655, 2, 1, 31917
656, 3, 1, 28634
657, 1, 1, 37155
658, 1, 1, 31498
659, 2, 1, 32965
660, 1, 1, 39879
661, 1, 1, 36667
662, 2, 1, 30940
663, 2, 1, 31010
664, 6, 1, 31010
665, 1, 1, 28146
666, 4, 1, 31498
667, 2, 1, 34082
668, 2, 1, 52171
669, 1, 1, 27168
670, 1, 1, 33873
671, 1, 1, 32406
672, 1, 1, 38203
673, 2, 1, 34781
674, 4, 1, 33593
675, 4, 1, 43371
676, 2, 1, 29054
677, 1, 1, 46724
678, 2, 1, 29054
679, 5, 1, 30940
680, 2, 1, 35200
681, 1, 1, 32197
682, 1, 1, 32476
683, 2, 1, 33454
684, 2, 1, 31080
685, 1, 1, 46584
686, 1, 1, 29123
687, 1, 1, 28495
688, 2, 1, 33315
689, 1, 1, 28146
690, 2, 1, 35339
691, 1, 1, 31987
692, 1, 1, 28565
693, 1, 1, 37714
694, 2, 1, 35200
695, 2, 1, 36178
696, 1, 1, 36038
697, 7, 1, 31009
698, 2, 1, 37295
699, 2, 1, 27657
700, 2, 1, 28146
701, 2, 1, 30940
702, 2, 1, 31987
703, 3, 1, 30730
704, 1, 1, 44140
705, 3, 1, 31917
706, 2, 1, 26680
707, 2, 1, 30520
708, 2, 1, 34362
709, 2, 1, 31987
710, 2, 1, 32196
711, 2, 1, 26400
712, 1, 1, 36806
713, 4, 1, 37225
714, 1, 1, 36666
715, 2, 1, 36247
716, 2, 1, 37784
717, 1, 1, 35200
718, 4, 1, 31918
719, 2, 1, 30521
720, 1, 1, 37225
721, 4, 1, 30032
722, 2, 1, 36387
723, 2, 1, 52311
724, 2, 1, 32755
725, 2, 1, 26889
726, 2, 1, 30032
727, 1, 1, 35829
728, 3, 1, 31219
729, 6, 1, 35200
730, 1, 1, 37225
731, 1, 1, 33454
732, 1, 1, 43231
733, 5, 1, 28984
734, 1, 1, 28565
735, 1, 1, 35968
736, 3, 1, 39600
737, 2, 1, 35759
738, 1, 1, 36667
739, 1, 1, 39460
740, 2, 1, 35829
741, 1, 1, 27657
742, 2, 1, 36108
743, 5, 1, 25702
744, 1, 1, 36248
745, 3, 1, 28216
746, 2, 1, 28215
747, 3, 1, 26749
748, 3, 1, 28146
749, 2, 1, 30521
750, 2, 1, 30730
751, 3, 1, 33733
752, 2, 1, 42883
753, 7, 1, 30032
754, 2, 1, 29124
755, 1, 1, 35829
756, 2, 1, 31010
757, 2, 1, 31708
758, 1, 1, 37015
759, 1, 1, 37155
760, 2, 1, 32476
761, 4, 1, 31499
762, 2, 1, 36317
763, 4, 1, 30031
764, 3, 1, 30311
765, 4, 1, 30730
766, 4, 1, 31498
767, 7, 1, 28146
768, 4, 1, 37155
769, 2, 1, 45816
770, 2, 1, 34432
771, 2, 1, 38133
772, 1, 1, 38482
773, 1, 1, 41485
774, 3, 1, 29054
775, 1, 1, 25702
776, 2, 1, 34921
777, 2, 1, 28146
778, 2, 1, 29542
779, 2, 1, 29333
780, 2, 1, 32196
781, 3, 1, 39530
782, 2, 1, 36178
783, 2, 1, 28146
784, 5, 1, 29542
785, 2, 1, 26190
786, 3, 1, 29612
787, 2, 1, 36876
788, 2, 1, 27657
789, 1, 1, 38203
790, 1, 1, 26121
791, 1, 1, 33384
792, 2, 1, 33384
793, 2, 1, 34292
794, 3, 1, 35898
795, 4, 1, 27727
796, 2, 1, 34781
797, 1, 1, 34781
798, 2, 1, 34362
799, 2, 1, 48958
800, 1, 1, 33734
801, 1, 1, 40019
802, 5, 1, 31988
803, 1, 1, 28146
804, 2, 1, 46654
805, 2, 1, 41625
806, 1, 1, 34781
807, 2, 1, 30101
808, 2, 1, 34501
809, 2, 1, 34292
810, 2, 1, 27796
811, 2, 1, 37155
812, 1, 1, 30101
813, 5, 1, 33384
814, 2, 1, 28076
815, 3, 1, 29333
816, 2, 1, 33664
817, 2, 1, 35829
818, 4, 1, 31428
819, 2, 1, 40019
820, 3, 1, 30521
821, 2, 1, 26609
822, 2, 1, 29543
823, 4, 1, 32196
824, 2, 1, 36247
825, 2, 1, 36317
826, 1, 1, 29054
827, 1, 1, 36178
828, 2, 1, 28216
829, 3, 1, 33803
830, 2, 1, 31987
831, 3, 1, 31428
832, 2, 1, 39041
833, 3, 1, 29542
834, 2, 1, 26749
835, 1, 1, 32965
836, 3, 1, 27657
837, 4, 1, 30031
838, 2, 1, 27936
839, 4, 1, 32197
840, 2, 1, 32895
841, 1, 1, 29543
842, 1, 1, 43301
843, 3, 1, 28146
844, 2, 1, 38134
845, 2, 1, 37016
846, 1, 1, 39879
847, 2, 1, 34780
848, 2, 1, 35689
849, 4, 1, 28146
850, 3, 1, 31010
851, 3, 1, 31918
852, 3, 1, 31848
853, 1, 1, 33175
854, 2, 1, 31009
855, 1, 1, 29054
856, 1, 1, 43790
857, 1, 1, 37155
858, 1, 1, 35828
859, 1, 1, 40088
860, 2, 1, 26609
861, 2, 1, 34292
862, 1, 1, 41416
863, 2, 1, 46864
864, 2, 1, 27727
865, 2, 1, 31987
866, 1, 1, 27796
867, 3, 1, 26958
868, 1, 1, 35130
869, 2, 1, 29053
870, 6, 1, 29543
871, 1, 1, 38203
872, 6, 1, 27657
873, 1, 1, 33384
874, 1, 1, 38063
875, 1, 1, 32196
876, 1, 1, 26609
877, 2, 1, 35828
878, 2, 1, 27238
879, 2, 1, 30521
880, 11, 1, 26749
881, 6, 1, 29612
882, 1, 1, 34082
883, 1, 1, 30939
884, 2, 1, 28216
885, 3, 1, 34361
886, 1, 1, 31428
887, 3, 1, 31428
888, 1, 1, 30031
889, 1, 1, 30450
890, 2, 1, 31917
891, 2, 1, 34362
892, 2, 1, 38762
893, 1, 1, 52381
894, 3, 1, 32476
895, 1, 1, 34292
896, 2, 1, 30032
897, 1, 1, 30800
898, 2, 1, 34222
899, 2, 1, 35689
900, 1, 1, 29123
901, 2, 1, 41555
902, 4, 1, 29543
903, 3, 1, 29543
904, 3, 1, 32686
905, 1, 1, 37016
906, 1, 1, 35200
907, 2, 1, 38622
908, 2, 1, 41137
909, 1, 1, 32406
910, 2, 1, 37575
911, 2, 1, 31708
912, 4, 1, 34362
913, 1, 1, 45885
914, 2, 1, 29124
915, 3, 1, 31987
916, 2, 1, 28216
917, 2, 1, 27308
918, 2, 1, 28704
919, 2, 1, 26610
920, 1, 1, 34781
921, 2, 1, 29054
922, 2, 1, 26749
923, 2, 1, 36178
924, 1, 1, 32337
925, 3, 1, 35270
926, 2, 1, 28496
927, 2, 1, 39390
928, 3, 1, 35828
929, 2, 1, 28146
930, 2, 1, 31987
931, 1, 1, 32895
932, 4, 1, 32895
933, 2, 1, 31009
934, 5, 1, 32196
935, 3, 1, 29054
936, 2, 1, 53009
937, 3, 1, 29124
938, 1, 1, 32406
939, 2, 1, 37644
940, 2, 1, 30381
941, 2, 1, 35479
942, 2, 1, 31009
943, 1, 1, 40577
944, 2, 1, 42812
945, 2, 1, 27657
946, 6, 1, 33384
947, 1, 1, 32964
948, 2, 1, 33174
949, 3, 1, 33873
950, 2, 1, 30032
951, 2, 1, 29124
952, 2, 1, 32826
953, 4, 1, 26749
954, 2, 1, 27727
955, 1, 1, 30591
956, 2, 1, 36876
957, 2, 1, 29613
958, 1, 1, 35270
959, 1, 1, 31918
960, 2, 1, 37784
961, 3, 1, 36247
962, 1, 1, 37085
963, 3, 1, 31708
964, 2, 1, 40578
965, 1, 1, 35829
966, 1, 1, 33803
967, 2, 1, 35689
968, 5, 1, 29543
969, 3, 1, 35619
970, 1, 1, 33664
971, 3, 1, 23816
972, 1, 1, 40648
973, 2, 1, 29124
974, 2, 1, 31009
975, 3, 1, 38552
976, 1, 1, 30521
977, 3, 1, 36178
978, 2, 1, 30939
979, 2, 1, 31498
980, 2, 1, 30520
981, 2, 1, 41136
982, 1, 1, 50914
983, 1, 1, 31498
984, 2, 1, 29263
985, 5, 1, 31708
986, 1, 1, 35828
987, 1, 1, 35758
988, 3, 1, 29612
989, 5, 1, 34292
990, 1, 1, 28565
991, 2, 1, 28705
992, 2, 1, 34083
993, 1, 1, 41975
994, 1, 1, 34851
995, 2, 1, 27727
996, 1, 1, 41834
997, 1, 1, 38552
998, 1, 1, 32685
999, 1, 1, 45118
1000, 2, 1, 31499
1001, 2, 1, 37156
1002, 2, 1, 31010
1003, 3, 1, 29124
1004, 3, 1, 34362
1005, 1, 1, 49448
1006, 3, 1, 30102
1007, 1, 1, 36177
1008, 1, 1, 35828
1009, 2, 1, 28984
1010, 2, 1, 34851
1011, 1, 1, 33873
1012, 2, 1, 28216
1013, 2, 1, 30800
1014, 1, 1, 35200
1015, 4, 1, 30590
1016, 1, 1, 36666
1017, 4, 1, 26749
1018, 1, 1, 27168
1019, 2, 1, 30940
1020, 1, 1, 35619
1021, 2, 1, 32686
1022, 2, 1, 34432
1023, 1, 1, 36177
1024, 1, 1, 33873
1025, 1, 1, 34781
1026, 2, 1, 34781
1027, 1, 1, 37574
1028, 6, 1, 26400
1029, 1, 1, 31917
1030, 1, 1, 32476
1031, 1, 1, 31988
1032, 1, 1, 32895
1033, 2, 1, 26819
1034, 2, 1, 40857
1035, 2, 1, 29543
1036, 3, 1, 26749
1037, 2, 1, 30520
1038, 3, 1, 31009
1039, 1, 1, 28146
1040, 1, 1, 33384
1041, 2, 1, 30520
1042, 2, 1, 35898
1043, 3, 1, 28355
1044, 2, 1, 28845
1045, 1, 1, 29543
1046, 2, 1, 34851
1047, 2, 1, 37086
1048, 2, 1, 32895
1049, 2, 1, 31009
1050, 2, 1, 38552
1051, 1, 1, 31708
1052, 1, 1, 34362
1053, 3, 1, 34781
1054, 1, 1, 31010
1055, 1, 1, 35688
1056, 1, 1, 39599
1057, 3, 1, 29403
1058, 1, 1, 34082
1059, 3, 1, 31010
1060, 1, 1, 41486
1061, 2, 1, 37086
1062, 2, 1, 28635
1063, 2, 1, 35270
1064, 2, 1, 34431
1065, 2, 1, 33174
1066, 1, 1, 29054
1067, 2, 1, 35688
1068, 1, 1, 35758
1069, 2, 1, 29543
1070, 2, 1, 30451
1071, 3, 1, 26610
1072, 1, 1, 26819
1073, 2, 1, 30800
1074, 1, 1, 28635
1075, 1, 1, 39530
1076, 1, 1, 31917
1077, 2, 1, 34361
1078, 1, 1, 39530
1079, 4, 1, 28216
1080, 4, 1, 38203
1081, 2, 1, 30940
1082, 1, 1, 34781
1083, 3, 1, 30451
1084, 3, 1, 28146
1085, 1, 1, 27168
1086, 1, 1, 48260
1087, 1, 1, 39251
1088, 2, 1, 37156
1089, 5, 1, 28076
1090, 1, 1, 31917
1091, 2, 1, 35829
1092, 2, 1, 30521
1093, 1, 1, 33384
1094, 2, 1, 26819
1095, 2, 1, 34223
1096, 2, 1, 34711
1097, 4, 1, 28704
1098, 1, 1, 36666
1099, 8, 1, 26260
1100, 2, 1, 31917
1101, 2, 1, 26679
1102, 2, 1, 35689
1103, 3, 1, 27867
1104, 1, 1, 25283
1105, 3, 1, 34362
1106, 2, 1, 28565
1107, 1, 1, 25771
1108, 2, 1, 25701
1109, 4, 1, 23397
1110, 1, 1, 21581
1111, 2, 1, 39670
1112, 1, 1, 24304
1113, 2, 1, 33383
1114, 1, 1, 24305
1115, 1, 1, 21581
1116, 2, 1, 28146
1117, 2, 1, 25143
1118, 1, 1, 25702
1119, 1, 1, 22280
1120, 1, 1, 21441
1121, 1, 1, 27098
1122, 1, 1, 29123
1123, 2, 1, 23886
1124, 1, 1, 25702
1125, 2, 1, 40019
1126, 2, 1, 26819
1127, 1, 1, 35270
1128, 1, 1, 28635
1129, 1, 1, 33384
1130, 2, 1, 33384
1131, 3, 1, 28145
1132, 1, 1, 26260
1133, 4, 1, 27238
1134, 2, 1, 31499
1135, 1, 1, 28565
1136, 1, 1, 28565
1137, 1, 1, 25143
1138, 2, 1, 23396
1139, 2, 1, 25771
1140, 1, 1, 28146
1141, 2, 1, 23746
1142, 3, 1, 24235
1143, 2, 1, 23397
1144, 1, 1, 27587
1145, 1, 1, 24514
1146, 2, 1, 21790
1147, 1, 1, 30799
1148, 1, 1, 33384
1149, 3, 1, 30032
1150, 2, 1, 23885
